,NAME,LATITUDE,LONGITUDE,ST_NUM,ST_NAME,ST_NAME_SUF,ZIPCODE,CATEGORY
1809745000.0,TROIANI ROGER F,755933.0,2911559.0,201 ,NEPONSET VALLEY,PW,2136.0,Commercial
1809762000.0,20TEN HP REALTY LLC,755855.0,2911437.0,1826 ,HYDE PARK,AV,2136.0,Commercial
1809763000.0,20TEN HP REALTY LLC,755872.0,2911493.0,1820 ,HYDE PARK,AV,2136.0,Commercial
1809790000.0,MAGUIRE PHILIP,756202.0,2912122.0,12 ,WOLCOTT,ST ,2136.0,Commercial
1809795000.0,SEASONS  WOLCOTT  LLC,755872.0,2911923.0,7 ,WOLCOTT,CT ,2136.0,Commercial
1809796000.0,ALEPEDE DEAN TS,755805.0,2911899.0,1800 ,HYDE PARK,AV,2136.0,Food access
1809798001.0,ATJ NEPONSET II LPS,757038.0,2911711.0,45  55,SIERRA,RD ,2136.0,Commercial
1809803000.0,MASSAD REALTY LLC MASS LLC,757009.0,2911374.0,264 ,NEPONSET VALLEY,PW,2136.0,Commercial
1809830000.0,WOLCOTT READVILLE LLC MASS LLC,756295.0,2911818.0, ,YUILL,CI,2136.0,Commercial
1809831000.0,WOLCOTT READVILLE LLC MASS LLC,756239.0,2911840.0, ,YUILL,CI,2136.0,Commercial
1809833000.0,TODESCA ALBERT M TS,756153.0,2911805.0, ,YUILL,CI,2136.0,Commercial
1809834000.0,TODESCA ALBERT M ETAL,756138.0,2911762.0, ,YUILL,CI,2136.0,Commercial
1809839000.0,TWO-02 NEPONSET LLC MASS LLC,755989.0,2911697.0,202 ,NEPONSET VALLEY,PW,2136.0,Food access
1809840000.0,TODESCA ALBERT M,755956.0,2911750.0,200 ,NEPONSET VALLEY,PW,2136.0,Commercial
1809841000.0,TODESCA ALBERT M ETAL,756041.0,2911861.0,8  10,WOLCOTT,CT ,2136.0,Commercial
1809843000.0,WOLCOTT READVILLE LLC MASS LLC,756194.0,2911947.0,15 ,WOLCOTT,ST ,2136.0,Commercial
1809844000.0,WOLCOTT READVILLE LLC MASS LLC,756331.0,2911889.0,27 ,WOLCOTT,ST ,2136.0,Commercial
1809845000.0,WOLCOTT READVILLE LLC MASS LLC,756406.0,2911856.0, ,WOLCOTT,ST ,2136.0,Commercial
1809855010.0,WJG REALTY COMPANY LLC MASS LLC,757124.0,2913526.0,1025 ,TRUMAN,HW,2136.0,Food access
1809855020.0,VERNON LLC,757218.0,2913253.0,1055 ,TRUMAN,HW,2136.0,Commercial
1809855030.0,VERNON LLC MASS LLC,757302.0,2913008.0,1065 ,TRUMAN,HW,2136.0,Commercial
1809913000.0,CITY OF BOSTON,757960.0,2913774.0,170 ,WASHINGTON,ST ,2136.0,Education
1810138003.0,VINFEN CORPORATION,758786.0,2914937.0,71 ,GARFIELD,AV,2136.0,Education
1810258000.0,POWER TEST RLTY CO LP,758380.0,2916182.0,796  792,TRUMAN,HW,2136.0,Commercial
1810585001.0,REALTY CORP 695,759312.0,2917280.0,691  695,TRUMAN,HW,2136.0,Commercial
1810619000.0,PAPADOPOLOUS THOMAS TS,759489.0,2917134.0,676  680,TRUMAN,HW,2136.0,Commercial
1810620000.0,CNT REALTY LLC,759545.0,2917162.0,674  672,TRUMAN,HW,2136.0,Commercial
1810639000.0,FAIRMOUNT NURSING HOME,759641.0,2917233.0,172 ,FAIRMOUNT,AV,2136.0,Commercial
1810945000.0,BOSTON BAPTIST COLLEGE MASS CP,761715.0,2917828.0,950 ,METROPOLITAN,AV,2136.0,Education
1810961000.0,BOSTON BAPIST COLLEGE,761783.0,2918128.0, ,NEW BEDFORD,ST ,2136.0,Education
1810962000.0,BOSTON BAPTIST COLLEGE,761810.0,2918094.0, ,NEW BEDFORD,ST ,2136.0,Education
1810963000.0,BOSTON BAPTIST COLLEGE,761838.0,2918058.0, ,NEW BEDFORD,ST ,2136.0,Education
1810964000.0,BOSTON BAPTIST COLLEGE,761856.0,2918010.0, ,NEW BEDFORD,ST ,2136.0,Education
1810965000.0,BOSTON BAPTIST COLLEGE,761870.0,2917966.0, ,NEW BEDFORD,ST ,2136.0,Education
1811034000.0,AREC 2 LLC,759507.0,2917511.0,156  146,FAIRMOUNT,AV,2136.0,Commercial
1811036000.0,BERKSHIRE INVESTMENTS LLC,759766.0,2918263.0, ,STATION,ST ,2136.0,Commercial
1811327001.0,TECHIERA JOHN M ETAL,757260.0,2920166.0,62 R,BRAEWOOD,ST ,2136.0,Commercial
1811478000.0,CITY OF BOSTON,757157.0,2918761.0,40 ,GORDON,AV,2136.0,Education
1811550000.0,DAMATO GEORGE,757377.0,2918288.0,1318 ,RIVER,ST ,2136.0,Commercial
1811552040.0,DAMATO GEORGE PETER ETAL,757432.0,2918272.0, ,BUSINESS,ST ,2136.0,Commercial
1811820000.0,BUSINESS ST 47 LLC MASS LLC,756987.0,2917709.0,47 ,BUSINESS,ST ,2136.0,Commercial
1811871000.0,OZDEMIR SEFER TS,756513.0,2917015.0,101  103,BUSINESS,ST ,2136.0,Commercial
1811873000.0,MEI CONSTRUCTION LLC,756333.0,2916868.0,115  117,BUSINESS,ST ,2136.0,Commercial
1811886000.0,OZDEMIR SEFER TS,756468.0,2916726.0,161 ,RESERVATION,RD ,2136.0,Commercial
1811887000.0,OZDEMIR SEFER TS,756662.0,2916875.0,100  104,BUSINESS,ST ,2136.0,Commercial
1811888000.0,OZDEMIR SEFER TS,756733.0,2917003.0,98 ,BUSINESS,ST ,2136.0,Commercial
1811889000.0,OZDEMIR SEFER TS,756906.0,2917001.0,96  R90,BUSINESS,ST ,2136.0,Commercial
1811904000.0,FERZOCO REALTY LLC,756116.0,2917001.0,1454  1456,RIVER,ST ,2136.0,Commercial
1811906000.0,FERZOCO REALTY LLC,756014.0,2917000.0,1463  1469,RIVER,ST ,2136.0,Commercial
1811921000.0,FERZOCO REALTY LLC,756013.0,2917045.0,1459  1461,RIVER,ST ,2136.0,Commercial
1811999000.0,CITY OF BOSTON,755438.0,2916906.0,35 ,SUNNYSIDE,ST ,2136.0,Education
1812143000.0,RODRIGUEZ JOSE N,756002.0,2915573.0,1570 ,RIVER,ST ,2136.0,Commercial
1812145050.0,DALY MARY ELLEN TS,756036.0,2915702.0,1560 ,RIVER,ST ,2136.0,Commercial
1812146001.0,FIFTEEN-30 RIVER ST RLTY LLC MASS LLC,756260.0,2916127.0,1530 ,RIVER,ST ,2136.0,Commercial
1812146002.0,RIVER ST 1520 LLC,756282.0,2916369.0,1520 ,RIVER,ST ,2136.0,Commercial
1812147010.0,NATALE DENNIS TS,756188.0,2916542.0,1502 ,RIVER,ST ,2136.0,Commercial
1812148001.0,RIVER ST 1520 LLC,756406.0,2916516.0, ,RESERVATION,RD ,2136.0,Commercial
1812151000.0,LIFE STORAGE LP,755697.0,2913418.0,21 ,NEPONSET VALLEY,PW,2136.0,Commercial
1812160000.0,RESERVATION ROAD LLC MASS LLC,756492.0,2916198.0, ,MOTHER BROOK,,2136.0,Commercial
1812167000.0,CB PROPERTIES LLC,755123.0,2914718.0,20 ,READVILLE,ST ,2136.0,Commercial
1812370000.0,RIVER STREET CAR WASH,754408.0,2914386.0, ,RIVER,ST ,2136.0,Commercial
1812371000.0,RIVER STREET CAR WASH,754147.0,2914230.0,1789 ,RIVER,ST ,2136.0,Commercial
1812372000.0,RIVERHYDE LLC MASS LLC,754058.0,2914186.0,1795 ,RIVER,ST ,2136.0,Commercial
1812386000.0,RIVER STREET MALL LLC A MASS LLC,752933.0,2913969.0,1893  1897,RIVER,ST ,2136.0,Commercial
1812578000.0,SWARAJ LLC,754180.0,2914104.0,1756  1758,RIVER,ST ,2136.0,Food access
1812583000.0,VENTO & DELMONACO REALTY INC,754452.0,2914283.0,1738  1736,RIVER,ST ,2136.0,Commercial
1812835010.0,SUNSET BOCCE CLUB INC,753581.0,2913312.0,65 ,DANNY,RD ,2136.0,Social
1812972000.0,HIGHLAND YARD 5 ASSOCIATES  LLC,753557.0,2912128.0, ,SPRAGUE,ST ,2136.0,Commercial
1812973000.0,PALLADINO KATHLEEN A TS,754688.0,2911640.0,39 ,SPRAGUE,ST ,2136.0,Commercial
1812973002.0,MUSTO ANTONIO TS,754439.0,2911635.0, ,SPRAGUE,ST ,2136.0,Commercial
1812973004.0,OCULAR REALTY LLC MASS LLC,754145.0,2911599.0, ,SPRAGUE,ST ,2136.0,Commercial
1812973005.0,OCULAR REALTY LLC MASS LLC,753963.0,2911597.0, ,SPRAGUE,ST ,2136.0,Commercial
1812973010.0,OCULAR REALTY LLC MASS LLC,753623.0,2911593.0,59 ,SPRAGUE,ST ,2136.0,Commercial
1812975000.0,HURLEY/READVILLE REALTY LLC MASS LLC,753151.0,2911583.0, ,SPRAGUE,ST ,2136.0,Commercial
1812975001.0,HURLEY/READVILLE REALTY LLC MASS LLC,753036.0,2911872.0, ,SPRAGUE,ST ,2136.0,Commercial
1812980100.0,HIGHLAND SPRAGUE ASSOCIATES,754311.0,2911191.0,63 ,SPRAGUE,ST ,2136.0,Commercial
1812981000.0,HIGHLAND SPRAGUE ASSOCIATES,753680.0,2911138.0,65 ,SPRAGUE,ST ,2136.0,Commercial
1812983000.0,HIGHLAND SPRAGUE ASSOCIATES,754160.0,2910944.0,67 ,SPRAGUE,ST ,2136.0,Commercial
1812983001.0,HIGHLAND SPRAGUE ASSOCIATES,753645.0,2910842.0,91 ,SPRAGUE,ST ,2136.0,Commercial
1812983050.0,HIGHLAND SPRAGUE ASSOCIATES,754021.0,2910780.0,75 ,SPRAGUE,ST ,2136.0,Commercial
1812984000.0,HIGHLAND SPRAGUE ASSOCIATES,753858.0,2910595.0,101 ,SPRAGUE,ST ,2136.0,Commercial
1812985000.0,DAVEY EDYTHE LEE TRST,753918.0,2910357.0, ,SPRAGUE,ST ,2136.0,Commercial
1812993000.0,DAVEY ED-THE-LEE TRST,753971.0,2910312.0, ,LAKESIDE,AV,2136.0,Commercial
1813009000.0,GIOIOSO FERRANTE S TRSTS,754583.0,2910892.0,60 ,SPRAGUE,ST ,2136.0,Commercial
1813010050.0,BRINKS INCORPORATED,754745.0,2911054.0, ,SPRAGUE,ST ,2136.0,Commercial
1813011000.0,BRINKS INCORPORATED,754815.0,2910906.0,46 ,SPRAGUE,ST ,2136.0,Commercial
1900038000.0,STAMATOS JAMES C TS,762924.0,2940831.0,78  82,BOYLSTON,ST ,2130.0,Commercial
1900179000.0,ROCK HILL ROAD LLC,761761.0,2942093.0, ,ROCK HILL,RD ,2130.0,Commercial
1900181000.0,HAYES MATTHEW TS,761843.0,2942032.0,12 ,ROCK HILL,RD ,2130.0,Commercial
1900257000.0,HAYES MATTHEW D TS,761838.0,2942132.0,18 ,ROCK HILL,RD ,2130.0,Commercial
1900258000.0,HAYES MATTHEW TS,761724.0,2942196.0,29 ,ROCK HILL,RD ,2130.0,Commercial
1900258001.0,HAYES MATTHEW TS,761677.0,2942202.0,31 ,ROCK HILL,RD ,2130.0,Commercial
1900258002.0,HAYES MATTHEW TS,761649.0,2942220.0, ,ROCK HILL,RD ,2130.0,Commercial
1900518000.0,RED SUN PRESS INC,761953.0,2938755.0,92  A98,GREEN,ST ,2130.0,Commercial
1900764000.0,G P REALTY ONE LLC,761076.0,2941334.0,482  A488,CENTRE,ST ,2130.0,Commercial
1900777000.0,LALLY ROSEWAY LP MASS LP,761527.0,2941173.0,51 ,ROSEWAY,ST ,2130.0,Commercial
1900897000.0,ARBOUR HOSP INC MASS CORP,761204.0,2940191.0,6 ,PARLEY VALE,,2130.0,Commercial
1900913000.0,ARBOUR HOSPITAL INC,760883.0,2940321.0,36 ,BURRAGE,ST ,2130.0,Commercial
1900916000.0,STAMATOS JAMES,760758.0,2940730.0,536  544,CENTRE,ST ,2130.0,Commercial
1900922000.0,ARBOUR HOSP INC MASS CORP,760842.0,2940537.0,37 ,ROBINWOOD,AV,2130.0,Commercial
1900925000.0,ARBOUR HOSP INC MASS CORP,760946.0,2940428.0,43 ,ROBINWOOD,AV,2130.0,Commercial
1900926000.0,ARBOUR HOSP INC MASS CORP,761035.0,2940333.0,49 ,ROBINWOOD,AV,2130.0,Commercial
1900927000.0,ARBOUR HOSPITAL INC,761129.0,2940397.0,55 ,ROBINWOOD,AV,2130.0,Commercial
1900928000.0,ARBOUR HOSPITAL INC,761169.0,2940350.0,61 ,ROBINWOOD,AV,2130.0,Commercial
1900948000.0,JOSEPHS PAUL B TS,760592.0,2939789.0,612  620,CENTRE,ST ,2130.0,Commercial
1900949000.0,AGW ENTERPRISES TRUST,760592.0,2939854.0,606  610,CENTRE,ST ,2130.0,Commercial
1900950000.0,LOMBARD PATRICK J TS,760606.0,2939925.0,600 ,CENTRE,ST ,2130.0,Commercial
1901064000.0,GREEN SQUARE LLC A MASS LLC,760743.0,2939399.0,10 ,GREEN,ST ,2130.0,Commercial
1901065000.0,BRIGHAM AND WOMENS HOSPITAL,760647.0,2939424.0,640  644,CENTRE,ST ,2130.0,Healthcare
1901080000.0,STAMATOS CHRISTOS G,760602.0,2939677.0,626 ,CENTRE,ST ,2130.0,Commercial
1901098000.0,PEACOCK REALTY CORP,760617.0,2939333.0,650  654,CENTRE,ST ,2130.0,Commercial
1901100000.0,PETERS MARCIA C,760741.0,2939279.0,11  15,GREEN,ST ,2130.0,Commercial
1901253000.0,MOSS REALTY LLP,760219.0,2937594.0,34  50,SOUTH,ST ,2130.0,Commercial
1901269000.0,HOLLOW REED INC MASS CORP,761115.0,2937566.0,93 ,SEDGWICK,ST ,2130.0,Education
1901316000.0,COREY DONALD J,760497.0,2938525.0,728  738,CENTRE,ST ,2130.0,Commercial
1901317001.0,HARRIS SEVEN PROPERTIES LLC,760620.0,2938479.0,7 ,HARRIS,AV,2130.0,Commercial
1901388000.0,CANZANO JOAN,760735.0,2938669.0,8 ,HARRIS,AV,2130.0,Commercial
1901390000.0,POODLEMIX BOSTON LLC MASS LLC,760528.0,2938619.0,2 ,HARRIS,AV,2130.0,Commercial
1901391000.0,SEVEN 02 REALTY TRUST,760480.0,2938624.0,726  720,CENTRE,ST ,2130.0,Commercial
1901392000.0,CANZANO JOAN,760597.0,2938705.0,702  B718A,CENTRE,ST ,2130.0,Commercial
1901393000.0,SILVER HARRIET K TRST,760593.0,2938851.0,702  686,CENTRE,ST ,2130.0,Commercial
1901394000.0,KAPLAN FRED P ETAL,760585.0,2938967.0,674  682,CENTRE,ST ,2130.0,Commercial
1901408001.0,STAMATOS GEORGE J,760677.0,2939145.0, ,SEAVERNS,AV,2130.0,Commercial
1901409000.0,STAMATOS JAMES C,760606.0,2939097.0,6 ,SEAVERNS,AV,2130.0,Commercial
1901410000.0,STAMATOS CHRISTOS G,760594.0,2939167.0,662  A666A,CENTRE,ST ,2130.0,Food access
1901411000.0,STAMATOS GEORGE C,760615.0,2939234.0,656  660,CENTRE,ST ,2130.0,Commercial
1901412000.0,STAMATOS GEORGE C,760668.0,2939233.0,7 9,STARR,LA,2130.0,Commercial
1901413000.0,STAMATOS JAMES C,760696.0,2939205.0,13 ,STARR,LA,2130.0,Commercial
1901534000.0,CN PENSON GUARDIAN TRUST,758819.0,2937931.0,891 ,CENTRE,ST ,2130.0,Commercial
1901629000.0,ARBORWAY CENTRE LLC,759002.0,2937904.0, ,ARBORWAY,TE,2130.0,Commercial
1901788000.0,JT REAL ESTATE LLC,759932.0,2938065.0,793 ,CENTRE,ST ,2130.0,Commercial
1901820000.0,SIXTH REALTY LLC,760263.0,2938391.0,757 ,CENTRE,ST ,2130.0,Food access
1901821000.0,769 CENTRE STREET TRUST,760209.0,2938356.0,761  765,CENTRE,ST ,2130.0,Commercial
1901822000.0,769 CENTRE STREET TRUST,760162.0,2938321.0,767  773,CENTRE,ST ,2130.0,Commercial
1901823000.0,MONUMENT JP REALTY TRUST,760155.0,2938226.0,775  781,CENTRE,ST ,2130.0,Commercial
1901879000.0,GRIFFIN MATTHEW T,760367.0,2938693.0,717  723,CENTRE,ST ,2130.0,Commercial
1901880000.0,CANZANO COREY FAMILY REALTY  TRUST,760360.0,2938614.0,725  737,CENTRE,ST ,2130.0,Commercial
1901882000.0,COREY DONALD J,760270.0,2938513.0,741 ,CENTRE,ST ,2130.0,Commercial
1901890000.0,MYRTLE CENTRE LP,760414.0,2939384.0,649  -655,CENTRE,ST ,2130.0,Commercial
1901891000.0,GOLDSTEIN KIMBERLY A TS,760453.0,2939264.0,661 ,CENTRE,ST ,2130.0,Food access
1901892000.0,NICHOLAS H DARRIS TRUST,760458.0,2939161.0,663  671,CENTRE,ST ,2130.0,Commercial
1901893000.0,HAJJAR CHARLES C TS,760435.0,2939089.0,673  673A,CENTRE,ST ,2130.0,Commercial
1901894000.0,FIRST NAT BANK BOSTON,760426.0,2939036.0,675  677,CENTRE,ST ,2130.0,Commercial
1901895000.0,FRANKLIN ROBERT M,760420.0,2938969.0,683  691,CENTRE,ST ,2130.0,Commercial
1901896000.0,SHUM DAVID,760423.0,2938894.0,693  697,CENTRE,ST ,2130.0,Commercial
1901898000.0,FIRST NATIONAL BANK OF,760335.0,2939013.0,11 ,BURROUGHS,ST ,2130.0,Commercial
1901899000.0,FIRST NAT BANK BOSTON,760323.0,2939091.0,15 ,BURROUGHS,ST ,2130.0,Commercial
1901957000.0,STAMATOS GEORGE C,760479.0,2939802.0,615  619,CENTRE,ST ,2130.0,Commercial
1901973000.0,KORONIOS HARIKLIA TRST,760715.0,2940907.0,525 ,CENTRE,ST ,2130.0,Commercial
1901986000.0,AMELIA PAGOUNIS FAMILY,760493.0,2940345.0,579 ,CENTRE,ST ,2130.0,Commercial
1902001000.0,POPAS DEBORAH TS,760448.0,2940138.0,589 ,CENTRE,ST ,2130.0,Commercial
1902015000.0,FLANAGAN LEO A,761044.0,2941666.0,461  467,CENTRE,ST ,2130.0,Commercial
1902016000.0,GENTWO LLC MASS LLC,761003.0,2941553.0,475 ,CENTRE,ST ,2130.0,Commercial
1902048000.0,ROXBURY HILAND COOP BANK,760763.0,2941048.0,515 ,CENTRE,ST ,2130.0,Commercial
1902069000.0,CITY OF BOSTON,760668.0,2941371.0,493 ,CENTRE,ST ,2130.0,Education
1902075000.0,FOUR-35 SOUTH HUNTINGTON LLC MASS LLC,761110.0,2941790.0,435  439,S HUNTINGTON,AV,2130.0,Food access
1902166000.0,FOUR01 CENTRE LLC,761532.0,2942485.0,2 4,PERKINS,ST ,2130.0,Commercial
1902167000.0,KNAPP FOODS INC,761397.0,2942372.0,413 ,CENTRE,ST ,2130.0,Food access
1902174000.0,ANDERSON CHRISTOPHER M TS,761168.0,2942289.0,404 ,S HUNTINGTON,AV,2130.0,Commercial
1902174001.0,ANDERSON CHRISTOPHER M TS,761159.0,2942333.0, ,S HUNTINGTON,AV,2130.0,Commercial
1902175000.0,VASALLO LIMITED LIABILITY CO MASS LLC,761227.0,2942184.0,408  406,S HUNTINGTON,AV,2130.0,Commercial
1902175001.0,VASALLO LLC,761325.0,2942200.0, ,BARBARA,ST ,2130.0,Commercial
1902176000.0,PAVLIDIS GEORGE,761395.0,2942187.0,429 ,CENTRE,ST ,2130.0,Commercial
1902177000.0,CITY OF BOSTON,761333.0,2942115.0,433 ,CENTRE,ST ,2130.0,Education
1902181000.0,SOUSA JEROME R JR,761243.0,2941966.0,451 ,CENTRE,ST ,2130.0,Food access
1902187000.0,HOME FOR AGED WOMEN,758444.0,2943186.0, ,CHESTNUT,ST ,2130.0,Commercial
1902203000.0,HELENIC COLLEGE INC,756919.0,2940821.0,262 ,PRINCE,ST ,2130.0,Education
1902208000.0,HELLENIC COLLEGE INC A MASS,757787.0,2939789.0,156  150,PRINCE,ST ,2130.0,Education
1902448000.0,SHOWA BOSTON INSTITUTE,755234.0,2937552.0,26 ,HOPKINS,RD ,2130.0,Education
1902449000.0,SHOWA BOSTON INSTITUTE,755278.0,2937605.0,22 ,HOPKINS,RD ,2130.0,Education
1902450000.0,SHOWA BOSTON INSTITUTE,755326.0,2937660.0,18 ,HOPKINS,RD ,2130.0,Education
1902451000.0,SHOWA BOSTON INSTITUTE,755374.0,2937715.0,14 ,HOPKINS,RD ,2130.0,Education
1902452000.0,SHOWA BOSTON INSTITUTE,755437.0,2937781.0,10 ,HOPKINS,RD ,2130.0,Education
1902456000.0,SHOWA BOSTON INSTITUTE,755896.0,2937291.0,420  414,POND,ST ,2130.0,Education
1902461050.0,SHOWA BOSTON INSTITUTE,756693.0,2937190.0,198 ,MOSS HILL,RD ,2130.0,Education
1902461060.0,SHOWA BOSTON INSTITUTE,756736.0,2937115.0,194 ,MOSS HILL,RD ,2130.0,Education
1902518000.0,CITY OF BOSTON,755862.0,2936561.0,130 ,LOUDERS,LA,2130.0,Education
1902586001.0,FAULKNER HOSPITAL INC,755972.0,2935299.0, ,MALCOLM,RD ,2130.0,Healthcare
1902598000.0,FAULKNER HOSPITAL INC,756547.0,2935372.0,30 ,WHITCOMB,AV,2130.0,Healthcare
1902600000.0,FAULKNER HOSPITAL INC,756634.0,2934872.0,1155 ,CENTRE,ST ,2130.0,Healthcare
1902601000.0,FAULKNER HOSPITAL INC,755879.0,2935082.0, ,ALLANDALE,ST ,2130.0,Healthcare
1902602000.0,FAULKNER HOSPITAL INC,755824.0,2935137.0,91 ,ALLANDALE,ST ,2130.0,Healthcare
1902621000.0,BLOOSTEIN MARC J,754893.0,2936003.0, ,ELWELL,RD ,2130.0,Commercial
1902622001.0,BLOOSTEIN MARC J,754415.0,2935969.0, ,ALLANDALE,ST ,2130.0,Commercial
1902622002.0,BLOOSTEIN MARC J,754096.0,2935411.0,259 ,ALLANDALE,ST ,2130.0,Commercial
1902795001.0,COMMONWEALTH OF MASS,760217.0,2935193.0, ,ARBORWAY,ST ,2130.0,Education
1902800000.0,HARVARD COLL PRES & FELL,756555.0,2934085.0, ,CENTRE,ST ,2130.0,Education
1902822010.0,APW LLC,759921.0,2933909.0, ,WASHINGTON,ST ,2130.0,Commercial
1902838000.0,APW LLC,759900.0,2933767.0,3803  3829,WASHINGTON,ST ,2131.0,Commercial
1902845000.0,VOZZELLA JEANNE M TS,759803.0,2933657.0,3831 ,WASHINGTON,ST ,2131.0,Commercial
1902846000.0,VOZZELLA JEANNE M TS,759779.0,2933633.0,3835 ,WASHINGTON,ST ,2131.0,Commercial
1902849000.0,MASEMA LLC MASS LLC,759666.0,2933507.0,3847  3851,WASHINGTON,ST ,2131.0,Commercial
1902853010.0,WCI LLC,759562.0,2933394.0,3859 ,WASHINGTON,ST ,2131.0,Commercial
1902854010.0,TODESCA ALBERT M TS,759361.0,2933306.0, ,LANESVILLE,TE,2131.0,Commercial
1902856000.0,TODESCA REALTY TRUST,759221.0,2933207.0,19 ,LANESVILLE,TE,2131.0,Commercial
1902857000.0,MALVONE ANGELO J,759272.0,2933303.0, ,LANESVILLE,TE,2131.0,Commercial
1902858000.0,TODESCA ALBERT M,759183.0,2933146.0, ,LANESVILLE,TE,2131.0,Commercial
1902859000.0,TODESCA ALBERT M,759154.0,2933113.0,25 ,LANESVILLE,TE,2131.0,Commercial
1902860000.0,TODESCA ALBERT M,759154.0,2933035.0, ,ARBORETUM,RD ,2131.0,Commercial
1902861000.0,TODESCA ALBERT M,759113.0,2933068.0, ,ARBORETUM,RD ,2131.0,Commercial
1902862000.0,TODESCA ALBERT M,759072.0,2933098.0, ,ARBORETUM,RD ,2131.0,Commercial
1902865000.0,WIGGINS ROBERTA,759476.0,2933228.0,3867 ,WASHINGTON,ST ,2131.0,Food access
1902866000.0,VALLE AUTO MALL INC,759405.0,2933116.0,3875 ,WASHINGTON,ST ,2131.0,Commercial
1902867000.0,VALLE AUTO MALL INC,759341.0,2933056.0,3885 ,WASHINGTON,ST ,2131.0,Commercial
1902879000.0,RANDO CHARLES ETAL,759102.0,2932855.0, ,ARBORETUM,RD ,2131.0,Commercial
1902884000.0,KIERNAN OWEN,759065.0,2932739.0, ,WASHINGTON,ST ,2131.0,Commercial
1902888000.0,PANAGOS GEORGE TS,759004.0,2932573.0,3931  -393,WASHINGTON,ST ,2131.0,Commercial
1902888010.0,KIERNAN OWEN,758967.0,2932682.0, ,LOCHDALE,RD ,2131.0,Commercial
1902896000.0,SWORDS LLC,758828.0,2932345.0,3951  3953,WASHINGTON,ST ,2131.0,Commercial
1902901000.0,SULLIVAN JEFFREY P,758661.0,2932362.0,20 ,MAHLER,RD ,2131.0,Commercial
1902905000.0,SHERIDAN PATRICK J,758437.0,2932473.0,37 ,COLGATE,RD ,2131.0,Commercial
1902919000.0,KEHAYIAS CHERYL TS,758568.0,2932013.0,3995  3997,WASHINGTON,ST ,2131.0,Commercial
1902929000.0,DELVALLE CARLOS TS,758514.0,2931944.0,3999  A400,WASHINGTON,ST ,2131.0,Commercial
1902931000.0,LUDVIGSEN RONALD P TS,758457.0,2931872.0,4009 ,WASHINGTON,ST ,2131.0,Commercial
1902932000.0,LUDVIGSEN RONALD P TS,758429.0,2931836.0, ,LESHER,ST ,2131.0,Commercial
1902947000.0,FOTOPOULOS STAVROULA,758309.0,2931649.0,4021  4025,WASHINGTON,ST ,2131.0,Commercial
1902985000.0,MANTAS ALFA LLC,757478.0,2930643.0,4139 ,WASHINGTON,ST ,2131.0,Commercial
1903055000.0,GIUGLIANO SALVATORE TS,757321.0,2930481.0,675  675A,SOUTH,ST ,2131.0,Commercial
1903093000.0,TWENTY 6 CUMMINS LLC,757111.0,2929466.0,26 ,CUMMINS,HW,2131.0,Commercial
1903094000.0,ROSPO REALTY LLC MASS LLC,757000.0,2929559.0,20 ,CUMMINS,HW,2131.0,Commercial
1903094001.0,ROSPO REALTY LLC MASS LLC,756929.0,2929615.0, ,CUMMINS,HW,2131.0,Commercial
1903096000.0,AUROS LLC,757004.0,2929769.0,4198  4206,WASHINGTON,ST ,2131.0,Commercial
1903097000.0,CITY OF BOSTON,757130.0,2929616.0,15 ,BASILE,ST ,2131.0,Education
1903101000.0,JOLIN REALTY LLC A MASS LLC,757065.0,2929850.0,4196  4196,WASHINGTON,ST ,2131.0,Commercial
1903103000.0,FOUR 182 WASHINGTON ST LLC MASS LLC,757141.0,2929970.0,4182  4190,WASHINGTON,ST ,2131.0,Commercial
1903123010.0,KATASTRAFIKA LLC A MASS LLC,757256.0,2930084.0,  4170,WASHINGTON,ST ,2131.0,Food access
1903124000.0,GNG LLC MASS LLC,757272.0,2930135.0,4168  A416,WASHINGTON,ST ,2131.0,Commercial
1903125000.0,ANA & MORENO PROPERTY LLC,757303.0,2930174.0,4164 ,WASHINGTON,ST ,2131.0,Commercial
1903160000.0,PISANO RENATO R,757364.0,2930253.0,4150 ,WASHINGTON,ST ,2131.0,Commercial
1903161000.0,SLD R LLC,757443.0,2930351.0,4140  A414,WASHINGTON,ST ,2131.0,Commercial
1903196000.0,PISANO RENATO R,757413.0,2930226.0, ,BEXLEY,RD ,2131.0,Commercial
1903387000.0,BARLETTA VINCENT A TS,758685.0,2931299.0, ,WHIPPLE,AV,2131.0,Commercial
1903388000.0,BARLETTA VINCENT F TS,758728.0,2931282.0, ,WHIPPLE,AV,2131.0,Commercial
1903389000.0,BARLETTA VINCENT F TRSTS,758766.0,2931266.0, ,WHIPPLE,AV,2131.0,Commercial
1903390000.0,BARLETTA VINCENT F TRSTS,758805.0,2931252.0, ,WHIPPLE,AV,2131.0,Commercial
1903391000.0,BARLETTA VINCENT F,758850.0,2931236.0, ,WHIPPLE,AV,2131.0,Commercial
1903392000.0,BARLETTA VINCENT F TRSTS,758895.0,2931209.0, ,BROOKWAY,TE,2131.0,Commercial
1903401000.0,BARLETTA VINCENT F TRSTS,758843.0,2931397.0, ,WHIPPLE,AV,2131.0,Commercial
1903402000.0,POWERS S WILLIAM TS,758800.0,2931426.0, ,WHIPPLE,AV,2131.0,Commercial
