case_action_id	case_id	actor	action	description	date_time	file_reference_number	last_indexed
840894	840891	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-02 00:00:00	0	2017-02-05 14:49:43
840895	840891	Administrator/trix	Military affidavit filed	Affidavit as to Military Service	2010-04-02 00:00:00	0	2017-02-05 14:49:43
840896	840891	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-02 00:00:00	0	2017-02-05 14:49:43
840899	840891	Administrator/trix	Bond without sureties filed	Bond without Sureties	2010-04-02 00:00:00	0	2017-02-05 14:49:43
840904	840891	Administrator/trix	Bond without sureties filed	Bond without Sureties - approved May 27, 2010 by Daniel L. Gibson, Asst.Reg.	2010-06-02 00:00:00	0	2017-02-05 14:49:43
848084	848080	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-22 00:00:00	0	2017-02-05 14:49:43
848086	848080	Administrator/trix	Military affidavit filed	Affidavit as to Military Service	2010-09-22 00:00:00	0	2017-02-05 14:49:43
848087	848080	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-22 00:00:00	0	2017-02-05 14:49:43
848093	848080	Administrator/trix	Petition for Sale of Real Esta	Peter Marinos & Vicki Chandler's Petition for Sale of Real Estate in the sum of: $125,000.00	2010-12-17 00:00:00	0	2017-02-05 14:49:43
857228	857224	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-06 00:00:00	0	2017-02-05 14:49:43
857229	857224	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-06 00:00:00	0	2017-02-05 14:49:43
857487	857484	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-24 00:00:00	0	2017-02-05 14:49:43
857490	857484	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
861897	861894	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-24 00:00:00	0	2017-02-05 14:49:43
861900	861894	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
862929	862926	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-24 00:00:00	0	2017-02-05 14:49:43
862932	862926	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
863810	863807	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-18 00:00:00	0	2017-02-05 14:49:43
863811	863807	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-18 00:00:00	0	2017-02-05 14:49:43
863816	863807	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2010-07-09 00:00:00	0	2017-02-05 14:49:43
864369	864365	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
866122	866119	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-24 00:00:00	0	2017-02-05 14:49:43
866125	866119	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
869356	869353	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-24 00:00:00	0	2017-02-05 14:49:43
869360	869353	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
870516	870513	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-18 00:00:00	0	2017-02-05 14:49:43
870517	870513	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-18 00:00:00	0	2017-02-05 14:49:43
870526	870513	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-03-14 00:00:00	0	2017-02-05 14:49:43
871630	871627	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-18 00:00:00	0	2017-02-05 14:49:43
871631	871627	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-18 00:00:00	0	2017-02-05 14:49:43
871641	871627	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-05-20 00:00:00	0	2017-02-05 14:49:43
872885	872882	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-24 00:00:00	0	2017-02-05 14:49:43
872887	872882	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-24 00:00:00	0	2017-02-05 14:49:43
872895	872882	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-11-09 00:00:00	0	2017-02-05 14:49:43
873615	873612	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-24 00:00:00	0	2017-02-05 14:49:43
873619	873612	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-24 00:00:00	0	2017-02-05 14:49:43
874467	874464	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-23 00:00:00	0	2017-02-05 14:49:43
874470	874464	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-23 00:00:00	0	2017-02-05 14:49:43
875179	875176	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-24 00:00:00	0	2017-02-05 14:49:43
875181	875176	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-24 00:00:00	0	2017-02-05 14:49:43
879168	879165	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-24 00:00:00	0	2017-02-05 14:49:43
879172	879165	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-24 00:00:00	0	2017-02-05 14:49:43
879180	879165	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-05-25 00:00:00	0	2017-02-05 14:49:43
887828	887825	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-28 00:00:00	0	2017-02-05 14:49:43
887831	887825	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-28 00:00:00	0	2017-02-05 14:49:43
887837	887825	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2015-02-18 00:00:00	0	2017-02-05 14:49:43
890575	890572	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-27 00:00:00	0	2017-02-05 14:49:43
890578	890572	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-27 00:00:00	0	2017-02-05 14:49:43
891541	891538	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-27 00:00:00	0	2017-02-05 14:49:43
891544	891538	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-27 00:00:00	0	2017-02-05 14:49:43
896281	896278	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-15 00:00:00	0	2017-02-05 14:49:43
896282	896278	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-15 00:00:00	0	2017-02-05 14:49:43
896290	896278	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-03-08 00:00:00	0	2017-02-05 14:49:43
896519	896516	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-14 00:00:00	0	2017-02-05 14:49:43
896520	896516	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-14 00:00:00	0	2017-02-05 14:49:43
897245	897242	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-08 00:00:00	0	2017-02-05 14:49:43
897246	897242	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-08 00:00:00	0	2017-02-05 14:49:43
897440	897437	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-14 00:00:00	0	2017-02-05 14:49:43
897441	897437	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-14 00:00:00	0	2017-02-05 14:49:43
897452	897437	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-08-03 00:00:00	0	2017-02-05 14:49:43
899806	899803	Administrator/trix	Certificate of Death filed	Certificate of Death of Robert O. Henrickson	2010-09-28 00:00:00	0	2017-02-05 14:49:43
899809	899803	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-28 00:00:00	0	2017-02-05 14:49:43
899810	899803	Administrator/trix	Certificate of Death filed	Certificate of Death of Florence Henrickson	2010-09-28 00:00:00	0	2017-02-05 14:49:43
905018	905015	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-29 00:00:00	0	2017-02-05 14:49:43
905022	905015	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-29 00:00:00	0	2017-02-05 14:49:43
906035	906032	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-09 00:00:00	0	2017-02-05 14:49:43
906038	906032	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-09 00:00:00	0	2017-02-05 14:49:43
907582	907579	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-30 00:00:00	0	2017-02-05 14:49:43
907585	907579	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-30 00:00:00	0	2017-02-05 14:49:43
909673	909670	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-16 00:00:00	0	2017-02-05 14:49:43
909674	909670	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-16 00:00:00	0	2017-02-05 14:49:43
912427	912424	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-17 00:00:00	0	2017-02-05 14:49:43
912428	912424	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-17 00:00:00	0	2017-02-05 14:49:43
916841	916838	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-23 00:00:00	0	2017-02-05 14:49:43
916842	916838	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-23 00:00:00	0	2017-02-05 14:49:43
921191	921188	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-18 00:00:00	0	2017-02-05 14:49:43
921192	921188	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-18 00:00:00	0	2017-02-05 14:49:43
921201	921188	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-10-22 00:00:00	0	2017-02-05 14:49:43
922107	922104	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-29 00:00:00	0	2017-02-05 14:49:43
922109	922104	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-29 00:00:00	0	2017-02-05 14:49:43
923099	923096	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-17 00:00:00	0	2017-02-05 14:49:43
923100	923096	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-17 00:00:00	0	2017-02-05 14:49:43
923817	923813	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-30 00:00:00	0	2017-02-05 14:49:43
923819	923813	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-30 00:00:00	0	2017-02-05 14:49:43
924624	924621	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-29 00:00:00	0	2017-02-05 14:49:43
924628	924621	Administrator/trix	Petition for Administration	Petition for Administration	2010-09-29 00:00:00	0	2017-02-05 14:49:43
925457	925454	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-18 00:00:00	0	2017-02-05 14:49:43
925458	925454	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-18 00:00:00	0	2017-02-05 14:49:43
925467	925454	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-10-15 00:00:00	0	2017-02-05 14:49:43
927061	927058	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-12 00:00:00	0	2017-02-05 14:49:43
927062	927058	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-12 00:00:00	0	2017-02-05 14:49:43
933134	933131	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-26 00:00:00	0	2017-02-05 14:49:43
933137	933131	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-26 00:00:00	0	2017-02-05 14:49:43
933147	933131	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-08-21 00:00:00	0	2017-02-05 14:49:43
933915	933911	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-25 00:00:00	0	2017-02-05 14:49:43
933918	933911	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-25 00:00:00	0	2017-02-05 14:49:43
935347	935344	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-01-27 00:00:00	0	2017-02-05 14:49:43
935350	935344	Administrator/trix	Petition for Administration	Petition for Administration	2011-01-27 00:00:00	0	2017-02-05 14:49:43
935359	935344	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-09-25 00:00:00	0	2017-02-05 14:49:43
937095	937092	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-21 00:00:00	0	2017-02-05 14:49:43
937096	937092	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-21 00:00:00	0	2017-02-05 14:49:43
937105	937092	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-03-29 00:00:00	0	2017-02-05 14:49:43
937110	937092	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2013-01-24 00:00:00	0	2017-02-05 14:49:43
939531	939528	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-21 00:00:00	0	2017-02-05 14:49:43
939532	939528	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-21 00:00:00	0	2017-02-05 14:49:43
939542	939528	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-09-12 00:00:00	0	2017-02-05 14:49:43
939547	939528	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2014-08-14 00:00:00	0	2017-02-05 14:49:43
941235	941232	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-21 00:00:00	0	2017-02-05 14:49:43
941236	941232	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-21 00:00:00	0	2017-02-05 14:49:43
941507	941504	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-24 00:00:00	0	2017-02-05 14:49:43
941509	941504	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-24 00:00:00	0	2017-02-05 14:49:43
942373	942370	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-04 00:00:00	0	2017-02-05 14:49:43
942377	942370	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-04 00:00:00	0	2017-02-05 14:49:43
943994	943991	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-24 00:00:00	0	2017-02-05 14:49:43
943996	943991	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-24 00:00:00	0	2017-02-05 14:49:43
944729	944726	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-04 00:00:00	0	2017-02-05 14:49:43
944733	944726	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-04 00:00:00	0	2017-02-05 14:49:43
945219	945216	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-24 00:00:00	0	2017-02-05 14:49:43
945221	945216	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-24 00:00:00	0	2017-02-05 14:49:43
948433	948429	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-25 00:00:00	0	2017-02-05 14:49:43
948435	948429	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-25 00:00:00	0	2017-02-05 14:49:43
948746	948743	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-22 00:00:00	0	2017-02-05 14:49:43
948747	948743	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-22 00:00:00	0	2017-02-05 14:49:43
948754	948743	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-12-30 00:00:00	0	2017-02-05 14:49:43
948761	948743	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-05-03 00:00:00	0	2017-02-05 14:49:43
948765	948743	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-12-18 00:00:00	0	2017-02-05 14:49:43
949783	949779	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-22 00:00:00	0	2017-02-05 14:49:43
949784	949779	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-22 00:00:00	0	2017-02-05 14:49:43
953824	953821	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-24 00:00:00	0	2017-02-05 14:49:43
953825	953821	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-24 00:00:00	0	2017-02-05 14:49:43
958977	958974	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-14 00:00:00	0	2017-02-05 14:49:43
958980	958974	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-14 00:00:00	0	2017-02-05 14:49:43
961660	961657	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-25 00:00:00	0	2017-02-05 14:49:43
961661	961657	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-25 00:00:00	0	2017-02-05 14:49:43
961670	961657	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-04-11 00:00:00	0	2017-02-05 14:49:43
970498	970495	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-25 00:00:00	0	2017-02-05 14:49:43
971706	971703	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-14 00:00:00	0	2017-02-05 14:49:43
971707	971703	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-14 00:00:00	0	2017-02-05 14:49:43
971721	971703	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-10-27 00:00:00	0	2017-02-05 14:49:43
971725	971703	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-01-12 00:00:00	0	2017-02-05 14:49:43
971732	971703	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement (w/ decree)---citation dept.	2015-06-11 00:00:00	0	2017-02-05 14:49:43
973677	973674	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-07 00:00:00	0	2017-02-05 14:49:43
973680	973674	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-07 00:00:00	0	2017-02-05 14:49:43
977535	977532	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-08 00:00:00	0	2017-02-05 14:49:43
977538	977532	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-08 00:00:00	0	2017-02-05 14:49:43
977547	977532	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-06-13 00:00:00	0	2017-02-05 14:49:43
977549	977532	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-11-22 00:00:00	0	2017-02-05 14:49:43
984093	984090	Administrator/trix	Petition for Administration	Petition for Administration	2011-11-28 00:00:00	0	2017-02-05 14:49:43
984094	984090	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-11-28 00:00:00	0	2017-02-05 14:49:43
989035	989032	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-13 00:00:00	0	2017-02-05 14:49:43
989039	989032	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-13 00:00:00	0	2017-02-05 14:49:43
989045	989032	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-03-03 00:00:00	0	2017-02-05 14:49:43
990545	990542	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-13 00:00:00	0	2017-02-05 14:49:43
990549	990542	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-13 00:00:00	0	2017-02-05 14:49:43
991613	991610	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-12 00:00:00	0	2017-02-05 14:49:43
991615	991610	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-12 00:00:00	0	2017-02-05 14:49:43
999358	999355	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-28 00:00:00	0	2017-02-05 14:49:43
999359	999355	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-28 00:00:00	0	2017-02-05 14:49:43
1000012	1000009	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-20 00:00:00	0	2017-02-05 14:49:43
1000013	1000009	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-20 00:00:00	0	2017-02-05 14:49:43
1012983	1012980	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-29 00:00:00	0	2017-02-05 14:49:43
1014010	1014007	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-28 00:00:00	0	2017-02-05 14:49:43
1014011	1014007	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-28 00:00:00	0	2017-02-05 14:49:43
1015770	1015767	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-29 00:00:00	0	2017-02-05 14:49:43
1015775	1015767	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-09-24 00:00:00	0	2017-02-05 14:49:43
1017161	1017158	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-28 00:00:00	0	2017-02-05 14:49:43
1020476	1020473	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-05 00:00:00	0	2017-02-05 14:49:43
1020477	1020473	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-05 00:00:00	0	2017-02-05 14:49:43
1022084	1022081	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-22 00:00:00	0	2017-02-05 14:49:43
1022090	1022081	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2010-05-14 00:00:00	0	2017-02-05 14:49:43
1024854	1024851	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-06 00:00:00	0	2017-02-05 14:49:43
1024855	1024851	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-06 00:00:00	0	2017-02-05 14:49:43
1024865	1024851	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-11-30 00:00:00	0	2017-02-05 14:49:43
1026970	1026966	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-05 00:00:00	0	2017-02-05 14:49:43
1026971	1026966	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-05 00:00:00	0	2017-02-05 14:49:43
1026979	1026966	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-11-06 00:00:00	0	2017-02-05 14:49:43
1031292	1031289	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-07 00:00:00	0	2017-02-05 14:49:43
1031293	1031289	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-07 00:00:00	0	2017-02-05 14:49:43
1031401	1031398	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-18 00:00:00	0	2017-02-05 14:49:43
1031405	1031398	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-18 00:00:00	0	2017-02-05 14:49:43
1032916	1032913	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-23 00:00:00	0	2017-02-05 14:49:43
1032919	1032913	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-23 00:00:00	0	2017-02-05 14:49:43
1032922	1032913	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-05-27 00:00:00	0	2017-02-05 14:49:43
1033144	1033141	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-18 00:00:00	0	2017-02-05 14:49:43
1033147	1033141	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-18 00:00:00	0	2017-02-05 14:49:43
1033154	1033141	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-11-01 00:00:00	0	2017-02-05 14:49:43
1036231	1036228	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-23 00:00:00	0	2017-02-05 14:49:43
1036234	1036228	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-23 00:00:00	0	2017-02-05 14:49:43
1036247	1036228	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-08-27 00:00:00	0	2017-02-05 14:49:43
1037358	1037354	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-04 00:00:00	0	2017-02-05 14:49:43
1037360	1037354	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-04 00:00:00	0	2017-02-05 14:49:43
1038542	1038538	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-05 00:00:00	0	2017-02-05 14:49:43
1038543	1038538	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-05 00:00:00	0	2017-02-05 14:49:43
1042430	1042427	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-08 00:00:00	0	2017-02-05 14:49:43
1042431	1042427	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-08 00:00:00	0	2017-02-05 14:49:43
1042643	1042640	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1042644	1042640	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1043923	1043920	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-02-03 00:00:00	0	2017-02-05 14:49:43
1043926	1043920	Administrator/trix	Petition for Administration	Petition for Administration	2011-02-03 00:00:00	0	2017-02-05 14:49:43
1043936	1043920	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-08-30 00:00:00	0	2017-02-05 14:49:43
1044278	1044275	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1044279	1044275	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1049564	1049561	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1049565	1049561	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1050813	1050810	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1050818	1050810	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-08-17 00:00:00	0	2017-02-05 14:49:43
1052717	1052714	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-12 00:00:00	0	2017-02-05 14:49:43
1052718	1052714	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-12 00:00:00	0	2017-02-05 14:49:43
1053827	1053824	Administrator/trix	Petition for Administration	Petition for Administration	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1053828	1053824	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-06-30 00:00:00	0	2017-02-05 14:49:43
1055704	1055701	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-27 00:00:00	0	2017-02-05 14:49:43
1055705	1055701	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-27 00:00:00	0	2017-02-05 14:49:43
1058152	1058149	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-27 00:00:00	0	2017-02-05 14:49:43
1058154	1058149	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-27 00:00:00	0	2017-02-05 14:49:43
1059826	1059822	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-27 00:00:00	0	2017-02-05 14:49:43
1059827	1059822	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-27 00:00:00	0	2017-02-05 14:49:43
1063865	1063862	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-11 00:00:00	0	2017-02-05 14:49:43
1063867	1063862	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-11 00:00:00	0	2017-02-05 14:49:43
1063877	1063862	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-02-25 00:00:00	0	2017-02-05 14:49:43
1065349	1065346	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-14 00:00:00	0	2017-02-05 14:49:43
1065350	1065346	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-14 00:00:00	0	2017-02-05 14:49:43
1066282	1066279	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-15 00:00:00	0	2017-02-05 14:49:43
1066283	1066279	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-15 00:00:00	0	2017-02-05 14:49:43
1066288	1066279	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-01-13 00:00:00	0	2017-02-05 14:49:43
1066296	1066279	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-06-28 00:00:00	0	2017-02-05 14:49:43
1067512	1067509	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-02-04 00:00:00	0	2017-02-05 14:49:43
