seq_id,ct10_id,geoid,logrecno,acs_year,totpop,totpop_me,nhpop,nhpop_me,nhwhi,nhwhi_me,nhaa,nhaa_me,nhna,nhna_me,nhas,nhas_me,nhpi,nhpi_me,nhoth,nhoth_me,nhmlt,nhmlt_me,lat,lat_me,nh_p,nh_mep,nhwhi_p,nhwhi_mep,nhaa_p,nhaa_mep,nhna_p,nhna_mep,nhas_p,nhas_mep,nhpi_p,nhpi_mep,nhoth_p,nhoth_mep,nhmlt_p,nhmlt_mep,lat_p,lat_mep
2529,25023511500,14000US25023511500,1959,2014-18,5141,507,4402,492,573,219,2928,471,0,17,94,140,0,17,758,319,49,39,739,234,85.6299999999999955,4.500000000000000000,11.15000000000000036,4.12000000000000011,56.950000000000002842,7.240000000000000213,0.000000000000000000,0.330000000000000016,1.830000000000000071,2.720000000000000195,0.000000000000000000,0.330000000000000016,14.740000000000000213,6.030000000000000249,0.949999999999999956,0.750000000000000000,14.369999999999999218,4.330000000000000071
2530,25023511600,14000US25023511600,1960,2014-18,6687,592,6016,620,2258,391,2750,721,0,17,208,212,0,17,775,570,25,28,671,278,89.9699999999999989,4.750000000000000000,33.77000000000000313,5.03000000000000025,41.119999999999997442,10.150000000000000355,0.000000000000000000,0.250000000000000000,3.109999999999999876,3.160000000000000142,0.000000000000000000,0.250000000000000000,11.589999999999999858,8.460000000000000853,0.369999999999999996,0.419999999999999984,10.029999999999999361,4.059999999999999609
2531,25023511701,14000US25023511701,1961,2014-18,4079,301,3936,277,2180,204,1317,234,0,12,185,89,0,12,247,187,7,11,143,136,96.4899999999999949,9.839999999999999858,53.43999999999999773,3.08000000000000007,32.289999999999999147,5.219999999999999751,0.000000000000000000,0.289999999999999980,4.540000000000000036,2.160000000000000142,0.000000000000000000,0.289999999999999980,6.059999999999999609,4.559999999999999609,0.170000000000000012,0.270000000000000018,3.509999999999999787,3.319999999999999840
2532,25023511702,14000US25023511702,1962,2014-18,2549,249,2452,241,1734,194,576,207,0,12,63,80,0,12,19,25,60,43,97,59,96.1899999999999977,1.040000000000000036,68.03000000000000114,3.70999999999999996,22.600000000000001421,7.820000000000000284,0.000000000000000000,0.469999999999999973,2.470000000000000195,3.129999999999999893,0.000000000000000000,0.469999999999999973,0.750000000000000000,0.979999999999999982,2.350000000000000089,1.669999999999999929,3.810000000000000053,2.279999999999999805
2533,25023520100,14000US25023520100,1963,2014-18,6852,356,6679,373,6081,428,91,124,0,17,271,180,0,17,32,47,204,148,173,143,97.4800000000000040,2.000000000000000000,88.75000000000000000,4.20999999999999996,1.330000000000000071,1.810000000000000053,0.000000000000000000,0.250000000000000000,3.959999999999999964,2.620000000000000107,0.000000000000000000,0.250000000000000000,0.469999999999999973,0.689999999999999947,2.979999999999999982,2.149999999999999911,2.520000000000000018,2.080000000000000071
2534,25023520201,14000US25023520201,1964,2014-18,3961,264,3872,268,3399,296,54,72,0,12,195,132,0,12,109,170,115,84,89,93,97.7500000000000000,1.820000000000000062,85.81000000000000227,4.80999999999999961,1.360000000000000098,1.820000000000000062,0.000000000000000000,0.299999999999999989,4.919999999999999929,3.319999999999999840,0.000000000000000000,0.299999999999999989,2.750000000000000000,4.290000000000000036,2.899999999999999911,2.109999999999999876,2.250000000000000000,2.339999999999999858
2535,25023520202,14000US25023520202,1965,2014-18,5517,387,5440,382,5120,370,116,96,0,17,139,121,0,17,0,17,65,67,77,70,98.5999999999999943,0.320000000000000007,92.79999999999999716,1.61000000000000010,2.100000000000000089,1.729999999999999982,0.000000000000000000,0.309999999999999998,2.520000000000000018,2.189999999999999947,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,1.179999999999999938,1.209999999999999964,1.399999999999999911,1.270000000000000018
2536,25023521101,14000US25023521101,1966,2014-18,4467,232,4450,233,4260,259,88,88,0,12,57,80,0,12,11,18,34,52,17,19,99.6200000000000045,0.660000000000000031,95.37000000000000455,3.00999999999999979,1.969999999999999973,1.969999999999999973,0.000000000000000000,0.270000000000000018,1.280000000000000027,1.790000000000000036,0.000000000000000000,0.270000000000000018,0.250000000000000000,0.400000000000000022,0.760000000000000009,1.159999999999999920,0.380000000000000004,0.419999999999999984
2537,25023521102,14000US25023521102,1967,2014-18,3618,265,3490,294,3311,234,31,35,0,12,0,12,0,12,16,17,132,158,128,145,96.4599999999999937,4.009999999999999787,91.51000000000000512,9.31000000000000050,0.859999999999999987,0.969999999999999973,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,0.440000000000000002,0.469999999999999973,3.649999999999999911,4.360000000000000320,3.540000000000000036,4.000000000000000000
2538,25023521201,14000US25023521201,1968,2014-18,3216,245,3152,252,3076,240,20,23,0,12,15,17,0,12,0,12,41,45,64,45,98.0100000000000051,2.379999999999999893,95.65000000000000568,1.61000000000000010,0.619999999999999996,0.709999999999999964,0.000000000000000000,0.369999999999999996,0.469999999999999973,0.530000000000000027,0.000000000000000000,0.369999999999999996,0.000000000000000000,0.369999999999999996,1.270000000000000018,1.399999999999999911,1.989999999999999991,1.389999999999999902
2539,25023521202,14000US25023521202,1969,2014-18,3660,221,3647,222,3572,228,11,18,0,12,0,12,0,12,27,41,37,38,13,23,99.6400000000000006,0.770000000000000018,97.59999999999999432,2.02000000000000002,0.299999999999999989,0.489999999999999991,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,0.739999999999999991,1.120000000000000107,1.010000000000000009,1.040000000000000036,0.359999999999999987,0.630000000000000004
2540,25023522101,14000US25023522101,1970,2014-18,4679,221,4663,222,4429,242,56,43,0,12,102,125,0,12,8,14,68,57,16,17,99.6599999999999966,0.599999999999999978,94.65999999999999659,2.60000000000000009,1.199999999999999956,0.920000000000000040,0.000000000000000000,0.260000000000000009,2.180000000000000160,2.669999999999999929,0.000000000000000000,0.260000000000000009,0.170000000000000012,0.299999999999999989,1.449999999999999956,1.219999999999999973,0.340000000000000024,0.359999999999999987
2541,25023522102,14000US25023522102,1971,2014-18,5989,221,5840,238,5596,289,22,24,0,17,75,99,0,17,42,50,105,99,149,125,97.5100000000000051,1.689999999999999947,93.43999999999999773,3.37999999999999989,0.369999999999999996,0.400000000000000022,0.000000000000000000,0.280000000000000027,1.250000000000000000,1.649999999999999911,0.000000000000000000,0.280000000000000027,0.699999999999999956,0.829999999999999960,1.750000000000000000,1.649999999999999911,2.490000000000000213,2.089999999999999858
2542,25023523100,14000US25023523100,1972,2014-18,3218,248,2978,249,2704,250,30,42,0,12,11,17,0,12,153,221,80,106,240,212,92.5400000000000063,3.000000000000000000,84.03000000000000114,4.29000000000000004,0.930000000000000049,1.300000000000000044,0.000000000000000000,0.369999999999999996,0.340000000000000024,0.530000000000000027,0.000000000000000000,0.369999999999999996,4.750000000000000000,6.860000000000000320,2.490000000000000213,3.290000000000000036,7.459999999999999964,6.559999999999999609
2543,25023523201,14000US25023523201,1973,2014-18,3077,242,3048,243,2911,249,30,39,0,12,15,16,0,12,0,12,92,77,29,21,99.0600000000000023,1.290000000000000036,94.60999999999999943,3.18000000000000016,0.969999999999999973,1.270000000000000018,0.000000000000000000,0.390000000000000013,0.489999999999999991,0.520000000000000018,0.000000000000000000,0.390000000000000013,0.000000000000000000,0.390000000000000013,2.990000000000000213,2.490000000000000213,0.939999999999999947,0.680000000000000049
2544,25023523202,14000US25023523202,1974,2014-18,8091,355,8053,358,7236,587,410,474,0,17,290,356,0,17,22,38,95,102,38,44,99.5300000000000011,0.709999999999999964,89.43000000000000682,6.09999999999999964,5.070000000000000284,5.849999999999999645,0.000000000000000000,0.209999999999999992,3.580000000000000071,4.400000000000000355,0.000000000000000000,0.209999999999999992,0.270000000000000018,0.469999999999999973,1.169999999999999929,1.260000000000000009,0.469999999999999973,0.540000000000000036
2545,25023524101,14000US25023524101,1975,2014-18,3356,210,3209,243,3106,259,39,27,0,12,8,14,0,12,0,12,56,51,147,122,95.6200000000000045,4.080000000000000071,92.54999999999999716,5.09999999999999964,1.159999999999999920,0.800000000000000044,0.000000000000000000,0.359999999999999987,0.239999999999999991,0.419999999999999984,0.000000000000000000,0.359999999999999987,0.000000000000000000,0.359999999999999987,1.669999999999999929,1.520000000000000018,4.379999999999999893,3.620000000000000107
2546,25023524102,14000US25023524102,1976,2014-18,3809,208,3613,259,3504,259,44,43,0,12,0,12,0,12,0,12,65,63,196,197,94.8499999999999943,4.410000000000000142,91.98999999999999488,4.58000000000000007,1.159999999999999920,1.129999999999999893,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,1.709999999999999964,1.649999999999999911,5.150000000000000355,5.160000000000000142
2547,25023525101,14000US25023525101,1977,2014-18,6330,571,6199,595,5439,570,398,211,0,17,284,222,0,17,13,22,65,68,131,168,97.9300000000000068,3.209999999999999964,85.92000000000000171,4.58000000000000007,6.290000000000000036,3.279999999999999805,0.000000000000000000,0.270000000000000018,4.490000000000000213,3.479999999999999982,0.000000000000000000,0.270000000000000018,0.209999999999999992,0.349999999999999978,1.030000000000000027,1.070000000000000062,2.069999999999999840,2.649999999999999911
2548,25023525104,14000US25023525104,1978,2014-18,6477,488,6310,463,5940,500,5,9,15,26,153,162,0,17,89,110,108,114,167,127,97.4200000000000017,10.250000000000000000,91.70999999999999375,3.43999999999999995,0.080000000000000002,0.140000000000000013,0.230000000000000010,0.400000000000000022,2.359999999999999876,2.490000000000000213,0.000000000000000000,0.260000000000000009,1.370000000000000107,1.699999999999999956,1.669999999999999929,1.760000000000000009,2.580000000000000071,1.949999999999999956
2549,25023525203,14000US25023525203,1979,2014-18,5798,559,5698,571,4826,561,722,460,0,17,50,46,0,17,29,43,71,68,100,115,98.2800000000000011,2.689999999999999947,83.23999999999999488,5.41000000000000014,12.449999999999999289,7.839999999999999858,0.000000000000000000,0.289999999999999980,0.859999999999999987,0.790000000000000036,0.000000000000000000,0.289999999999999980,0.500000000000000000,0.739999999999999991,1.219999999999999973,1.169999999999999929,1.719999999999999973,1.979999999999999982
2550,25023525204,14000US25023525204,1980,2014-18,4009,303,3865,310,3336,399,434,307,0,12,51,63,0,12,4,8,40,48,144,105,96.4099999999999966,2.589999999999999858,83.20999999999999375,7.70999999999999996,10.830000000000000071,7.610000000000000320,0.000000000000000000,0.299999999999999989,1.270000000000000018,1.570000000000000062,0.000000000000000000,0.299999999999999989,0.100000000000000006,0.200000000000000011,1.000000000000000000,1.189999999999999947,3.589999999999999858,2.600000000000000089
2551,25023525300,14000US25023525300,1981,2014-18,1653,399,1326,328,854,221,365,155,33,36,7,11,0,12,0,12,67,51,327,108,80.2199999999999989,4.339999999999999858,51.65999999999999659,4.82000000000000028,22.079999999999998295,7.709999999999999964,2.000000000000000000,2.120000000000000107,0.419999999999999984,0.660000000000000031,0.000000000000000000,0.729999999999999982,0.000000000000000000,0.729999999999999982,4.049999999999999822,2.930000000000000160,19.780000000000001137,4.459999999999999964
2552,25023526100,14000US25023526100,1982,2014-18,7824,32,7682,161,7403,266,209,187,0,17,18,30,0,17,0,17,52,54,142,156,98.1899999999999977,2.020000000000000018,94.62000000000000455,3.37999999999999989,2.669999999999999929,2.390000000000000124,0.000000000000000000,0.220000000000000001,0.230000000000000010,0.380000000000000004,0.000000000000000000,0.220000000000000001,0.000000000000000000,0.220000000000000001,0.660000000000000031,0.689999999999999947,1.810000000000000053,1.989999999999999991
2553,25023530100,14000US25023530100,1983,2014-18,4298,414,4005,433,3585,417,124,178,27,36,30,35,0,12,140,210,99,117,293,186,93.1800000000000068,4.580000000000000071,83.40999999999999659,5.44000000000000039,2.890000000000000124,4.129999999999999893,0.630000000000000004,0.839999999999999969,0.699999999999999956,0.810000000000000053,0.000000000000000000,0.280000000000000027,3.259999999999999787,4.879999999999999893,2.299999999999999822,2.709999999999999964,6.820000000000000284,4.280000000000000249
2554,25023530200,14000US25023530200,1984,2014-18,3787,349,3649,399,3410,399,172,134,0,12,0,12,0,12,36,44,31,33,138,168,96.3599999999999994,5.669999999999999929,90.04000000000000625,6.49000000000000021,4.540000000000000036,3.509999999999999787,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.949999999999999956,1.159999999999999920,0.819999999999999951,0.869999999999999996,3.640000000000000124,4.419999999999999929
2555,25023530300,14000US25023530300,1985,2014-18,3903,279,3884,280,3499,349,56,77,0,12,23,25,0,12,120,141,186,161,19,22,99.5100000000000051,0.930000000000000049,89.65000000000000568,6.24000000000000021,1.429999999999999938,1.969999999999999973,0.000000000000000000,0.309999999999999998,0.589999999999999969,0.640000000000000013,0.000000000000000000,0.309999999999999998,3.069999999999999840,3.609999999999999876,4.769999999999999574,4.110000000000000320,0.489999999999999991,0.560000000000000053
2556,25023530400,14000US25023530400,1986,2014-18,6033,460,5942,464,5508,458,62,88,0,17,132,181,0,17,18,28,222,200,91,118,98.4899999999999949,1.659999999999999920,91.29999999999999716,3.02999999999999980,1.030000000000000027,1.459999999999999964,0.000000000000000000,0.280000000000000027,2.189999999999999947,3.000000000000000000,0.000000000000000000,0.280000000000000027,0.299999999999999989,0.460000000000000020,3.680000000000000160,3.299999999999999822,1.510000000000000009,1.949999999999999956
2557,25023530500,14000US25023530500,1987,2014-18,5224,622,5224,622,4790,555,129,102,0,17,68,84,0,17,222,290,15,25,0,17,100.0000000000000000,11.910000000000000142,91.68999999999999773,15.23000000000000043,2.470000000000000195,1.929999999999999938,0.000000000000000000,0.330000000000000016,1.300000000000000044,1.600000000000000089,0.000000000000000000,0.330000000000000016,4.250000000000000000,5.530000000000000249,0.289999999999999980,0.479999999999999982,0.000000000000000000,0.330000000000000016
2558,25023530600,14000US25023530600,1988,2014-18,6789,411,6466,397,5756,323,379,119,0,17,69,83,0,17,38,31,224,170,323,93,95.2399999999999949,0.969999999999999973,84.78000000000000114,7.00000000000000000,5.580000000000000071,1.719999999999999973,0.000000000000000000,0.250000000000000000,1.020000000000000018,1.219999999999999973,0.000000000000000000,0.250000000000000000,0.560000000000000053,0.460000000000000020,3.299999999999999822,2.500000000000000000,4.759999999999999787,1.340000000000000080
2559,25023530700,14000US25023530700,1989,2014-18,4995,370,4994,370,4858,369,50,73,0,12,86,85,0,12,0,12,0,12,1,3,99.9800000000000040,0.149999999999999994,97.26000000000000512,1.62999999999999989,1.000000000000000000,1.459999999999999964,0.000000000000000000,0.239999999999999991,1.719999999999999973,1.699999999999999956,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,0.020000000000000000,0.059999999999999998
2560,25023530801,14000US25023530801,1990,2014-18,6387,457,6301,451,6278,445,1,4,0,17,22,35,0,17,0,17,0,17,86,89,98.6500000000000057,0.179999999999999993,98.29000000000000625,9.90000000000000036,0.020000000000000000,0.059999999999999998,0.000000000000000000,0.270000000000000018,0.340000000000000024,0.550000000000000044,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,1.350000000000000089,1.389999999999999902
2561,25023530802,14000US25023530802,1991,2014-18,4479,391,4370,405,4070,385,1,3,0,12,69,53,0,12,46,53,184,137,109,85,97.5699999999999932,3.040000000000000036,90.87000000000000455,3.31000000000000005,0.020000000000000000,0.070000000000000007,0.000000000000000000,0.270000000000000018,1.540000000000000036,1.179999999999999938,0.000000000000000000,0.270000000000000018,1.030000000000000027,1.179999999999999938,4.110000000000000320,3.040000000000000036,2.430000000000000160,1.889999999999999902
2562,25023530901,14000US25023530901,1992,2014-18,8818,620,8512,634,8268,626,13,22,0,17,32,36,0,17,15,26,184,147,306,310,96.5300000000000011,2.370000000000000107,93.76000000000000512,2.62999999999999989,0.149999999999999994,0.250000000000000000,0.000000000000000000,0.190000000000000002,0.359999999999999987,0.409999999999999976,0.000000000000000000,0.190000000000000002,0.170000000000000012,0.289999999999999980,2.089999999999999858,1.659999999999999920,3.470000000000000195,3.509999999999999787
2563,25023530902,14000US25023530902,1993,2014-18,4618,253,4552,262,4302,269,56,50,0,12,83,54,0,12,26,41,85,68,66,85,98.5699999999999932,1.739999999999999991,93.15999999999999659,2.81000000000000005,1.209999999999999964,1.080000000000000071,0.000000000000000000,0.260000000000000009,1.800000000000000044,1.169999999999999929,0.000000000000000000,0.260000000000000009,0.560000000000000053,0.890000000000000013,1.840000000000000080,1.469999999999999973,1.429999999999999938,1.840000000000000080
2564,25023540101,14000US25023540101,1994,2014-18,3959,177,3853,185,3663,182,19,24,0,12,0,12,0,12,20,37,151,81,106,66,97.3199999999999932,1.699999999999999956,92.51999999999999602,2.00999999999999979,0.479999999999999982,0.609999999999999987,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,0.510000000000000009,0.930000000000000049,3.810000000000000053,2.040000000000000036,2.680000000000000160,1.659999999999999920
2565,25023540102,14000US25023540102,1995,2014-18,2659,166,2570,169,2554,167,4,7,0,12,12,21,0,12,0,12,0,12,89,67,96.6500000000000057,2.000000000000000000,96.04999999999999716,1.87000000000000011,0.149999999999999994,0.260000000000000009,0.000000000000000000,0.450000000000000011,0.450000000000000011,0.790000000000000036,0.000000000000000000,0.450000000000000011,0.000000000000000000,0.450000000000000011,0.000000000000000000,0.450000000000000011,3.350000000000000089,2.509999999999999787
2566,25023540103,14000US25023540103,1996,2014-18,4675,184,4593,201,4421,217,24,21,0,12,69,67,0,12,0,12,79,65,82,87,98.2500000000000000,1.879999999999999893,94.56999999999999318,2.77000000000000002,0.510000000000000009,0.450000000000000011,0.000000000000000000,0.260000000000000009,1.479999999999999982,1.429999999999999938,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,1.689999999999999947,1.389999999999999902,1.750000000000000000,1.860000000000000098
2567,25023541100,14000US25023541100,1997,2014-18,5527,30,5470,68,5240,138,48,49,0,17,127,103,0,17,38,47,17,28,57,63,98.9699999999999989,1.110000000000000098,94.81000000000000227,2.43999999999999995,0.869999999999999996,0.890000000000000013,0.000000000000000000,0.309999999999999998,2.299999999999999822,1.860000000000000098,0.000000000000000000,0.309999999999999998,0.689999999999999947,0.849999999999999978,0.309999999999999998,0.510000000000000009,1.030000000000000027,1.139999999999999902
2568,25023542101,14000US25023542101,1998,2014-18,7876,393,7642,465,7335,515,0,17,17,26,93,99,50,89,129,172,18,29,234,228,97.0300000000000011,3.379999999999999893,93.12999999999999545,4.59999999999999964,0.000000000000000000,0.220000000000000001,0.220000000000000001,0.330000000000000016,1.179999999999999938,1.260000000000000009,0.630000000000000004,1.129999999999999893,1.639999999999999902,2.180000000000000160,0.230000000000000010,0.369999999999999996,2.970000000000000195,2.890000000000000124
2569,25023542102,14000US25023542102,1999,2014-18,2625,192,2613,192,2404,221,109,67,0,12,4,7,0,12,0,12,96,73,12,9,99.5400000000000063,0.699999999999999956,91.57999999999999829,5.09999999999999964,4.150000000000000355,2.529999999999999805,0.000000000000000000,0.460000000000000020,0.149999999999999994,0.270000000000000018,0.000000000000000000,0.460000000000000020,0.000000000000000000,0.460000000000000020,3.660000000000000142,2.770000000000000018,0.460000000000000020,0.340000000000000024
2570,25023542200,14000US25023542200,2000,2014-18,6671,351,6567,368,6316,395,131,108,0,17,0,17,0,17,0,17,120,135,104,79,98.4399999999999977,1.899999999999999911,94.68000000000000682,3.20000000000000018,1.959999999999999964,1.620000000000000107,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,1.800000000000000044,2.020000000000000018,1.560000000000000053,1.179999999999999938
2571,25023542300,14000US25023542300,2001,2014-18,7333,533,7070,515,6484,646,186,169,0,17,28,47,0,17,66,97,306,221,263,190,96.4099999999999966,0.460000000000000020,88.42000000000000171,6.03000000000000025,2.540000000000000036,2.299999999999999822,0.000000000000000000,0.230000000000000010,0.380000000000000004,0.640000000000000013,0.000000000000000000,0.230000000000000010,0.900000000000000022,1.320000000000000062,4.169999999999999929,3.000000000000000000,3.589999999999999858,2.580000000000000071
2572,25023543100,14000US25023543100,2002,2014-18,2945,29,2870,60,2800,79,33,47,0,12,5,7,0,12,14,20,18,20,75,55,97.4500000000000028,1.800000000000000044,95.07999999999999829,2.50999999999999979,1.120000000000000107,1.600000000000000089,0.000000000000000000,0.409999999999999976,0.170000000000000012,0.239999999999999991,0.000000000000000000,0.409999999999999976,0.479999999999999982,0.680000000000000049,0.609999999999999987,0.680000000000000049,2.549999999999999822,1.870000000000000107
2573,25023544100,14000US25023544100,2003,2014-18,5908,300,5806,312,5423,368,41,41,0,17,108,78,0,17,24,25,210,165,102,90,98.2699999999999960,1.729999999999999982,91.79000000000000625,4.12999999999999989,0.689999999999999947,0.689999999999999947,0.000000000000000000,0.289999999999999980,1.830000000000000071,1.320000000000000062,0.000000000000000000,0.289999999999999980,0.409999999999999976,0.419999999999999984,3.549999999999999822,2.790000000000000036,1.729999999999999982,1.520000000000000018
2574,25023544200,14000US25023544200,2004,2014-18,5753,297,5633,282,5322,368,157,152,0,17,54,58,0,17,0,17,100,101,120,144,97.9099999999999966,7.040000000000000036,92.51000000000000512,4.25999999999999979,2.729999999999999982,2.640000000000000124,0.000000000000000000,0.299999999999999989,0.939999999999999947,1.010000000000000009,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,1.739999999999999991,1.750000000000000000,2.089999999999999858,2.500000000000000000
2575,25023545100,14000US25023545100,2005,2014-18,6679,491,6553,495,5860,509,126,90,0,17,77,97,0,17,189,114,301,144,126,121,98.1099999999999994,1.699999999999999956,87.73999999999999488,4.05999999999999961,1.889999999999999902,1.340000000000000080,0.000000000000000000,0.250000000000000000,1.149999999999999911,1.449999999999999956,0.000000000000000000,0.250000000000000000,2.830000000000000071,1.689999999999999947,4.509999999999999787,2.129999999999999893,1.889999999999999902,1.810000000000000053
2576,25023545200,14000US25023545200,2006,2014-18,6031,440,5488,466,4344,484,115,96,0,17,58,71,0,17,689,433,282,229,543,320,91.0000000000000000,3.950000000000000178,72.03000000000000114,6.07000000000000028,1.909999999999999920,1.590000000000000080,0.000000000000000000,0.280000000000000027,0.959999999999999964,1.179999999999999938,0.000000000000000000,0.280000000000000027,11.419999999999999929,7.129999999999999893,4.679999999999999716,3.779999999999999805,9.000000000000000000,5.269999999999999574
2577,25023545300,14000US25023545300,2007,2014-18,4023,506,4011,506,3677,512,31,37,0,12,10,16,0,12,293,257,0,12,12,18,99.7000000000000028,0.969999999999999973,91.40000000000000568,5.45999999999999996,0.770000000000000018,0.910000000000000031,0.000000000000000000,0.299999999999999989,0.250000000000000000,0.400000000000000022,0.000000000000000000,0.299999999999999989,7.280000000000000249,6.320000000000000284,0.000000000000000000,0.299999999999999989,0.299999999999999989,0.450000000000000011
2578,25023545400,14000US25023545400,2008,2014-18,5841,647,5610,620,4834,535,166,171,0,17,49,54,0,17,166,209,395,277,231,148,96.0499999999999972,15.029999999999999361,82.76000000000000512,12.96000000000000085,2.839999999999999858,2.910000000000000142,0.000000000000000000,0.289999999999999980,0.839999999999999969,0.920000000000000040,0.000000000000000000,0.289999999999999980,2.839999999999999858,3.560000000000000053,6.759999999999999787,4.679999999999999716,3.950000000000000178,2.500000000000000000
2579,25023560100,14000US25023560100,2009,2014-18,6294,17,6152,106,5934,196,0,17,0,17,8,16,0,17,51,61,159,134,142,102,97.7399999999999949,1.659999999999999920,94.28000000000000114,3.10000000000000009,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,0.130000000000000004,0.250000000000000000,0.000000000000000000,0.270000000000000018,0.810000000000000053,0.969999999999999973,2.529999999999999805,2.129999999999999893,2.259999999999999787,1.620000000000000107
2580,25023561100,14000US25023561100,2010,2014-18,5100,19,5009,74,4452,234,80,91,0,17,39,29,0,17,248,159,190,99,91,73,98.2199999999999989,1.399999999999999911,87.29000000000000625,4.58000000000000007,1.570000000000000062,1.780000000000000027,0.000000000000000000,0.330000000000000016,0.760000000000000009,0.569999999999999951,0.000000000000000000,0.330000000000000016,4.860000000000000320,3.120000000000000107,3.729999999999999982,1.939999999999999947,1.780000000000000027,1.429999999999999938
2581,25023561200,14000US25023561200,2011,2014-18,3130,338,2883,352,2168,275,432,117,0,12,46,37,14,20,64,55,159,74,247,99,92.1099999999999994,5.250000000000000000,69.26999999999999602,4.61000000000000032,13.800000000000000711,3.430000000000000160,0.000000000000000000,0.380000000000000004,1.469999999999999973,1.169999999999999929,0.450000000000000011,0.640000000000000013,2.040000000000000036,1.739999999999999991,5.080000000000000071,2.299999999999999822,7.889999999999999680,3.049999999999999822
2582,25025000100,14000US25025000100,2013,2014-18,5324,447,4613,488,3045,454,290,161,0,17,1158,391,0,17,54,66,66,57,711,414,86.6500000000000057,5.580000000000000071,57.18999999999999773,7.04999999999999982,5.450000000000000178,2.990000000000000213,0.000000000000000000,0.320000000000000007,21.750000000000000000,7.110000000000000320,0.000000000000000000,0.320000000000000007,1.010000000000000009,1.239999999999999991,1.239999999999999991,1.070000000000000062,13.349999999999999645,7.690000000000000391
2583,25025000201,14000US25025000201,2014,2014-18,3991,256,3761,248,2945,260,204,174,0,12,367,132,0,12,158,122,87,68,230,138,94.2399999999999949,1.439999999999999947,73.79000000000000625,4.48000000000000043,5.110000000000000320,4.349999999999999645,0.000000000000000000,0.299999999999999989,9.199999999999999289,3.250000000000000000,0.000000000000000000,0.299999999999999989,3.959999999999999964,3.049999999999999822,2.180000000000000160,1.699999999999999956,5.759999999999999787,3.439999999999999947
2584,25025000202,14000US25025000202,2015,2014-18,4272,453,3121,311,2518,339,147,99,0,12,414,120,0,12,25,38,17,21,1151,375,73.0600000000000023,10.630000000000000782,58.93999999999999773,4.88999999999999968,3.439999999999999947,2.290000000000000036,0.000000000000000000,0.280000000000000027,9.689999999999999503,2.609999999999999876,0.000000000000000000,0.280000000000000027,0.589999999999999969,0.890000000000000013,0.400000000000000022,0.489999999999999991,26.940000000000001279,8.300000000000000711
2585,25025000301,14000US25025000301,2016,2014-18,2946,317,2416,310,1913,262,193,171,0,12,274,126,0,12,12,19,24,24,530,244,82.0100000000000051,5.730000000000000426,64.93999999999999773,5.50000000000000000,6.549999999999999822,5.759999999999999787,0.000000000000000000,0.409999999999999976,9.300000000000000711,4.160000000000000142,0.000000000000000000,0.409999999999999976,0.409999999999999976,0.640000000000000013,0.810000000000000053,0.810000000000000053,17.989999999999998437,8.050000000000000711
2586,25025000302,14000US25025000302,2017,2014-18,3469,342,3082,256,2204,305,194,138,0,12,458,143,45,46,147,115,34,42,387,266,88.8400000000000034,11.449999999999999289,63.53000000000000114,6.16999999999999993,5.589999999999999858,3.939999999999999947,0.000000000000000000,0.349999999999999978,13.199999999999999289,3.910000000000000142,1.300000000000000044,1.320000000000000062,4.240000000000000213,3.290000000000000036,0.979999999999999982,1.209999999999999964,11.160000000000000142,7.589999999999999858
2587,25025000401,14000US25025000401,2018,2014-18,5691,429,5307,383,4010,489,82,104,0,17,1087,370,0,17,0,17,128,77,384,149,93.2500000000000000,9.730000000000000426,70.45999999999999375,6.75000000000000000,1.439999999999999947,1.820000000000000062,0.000000000000000000,0.299999999999999989,19.100000000000001421,6.339999999999999858,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,2.250000000000000000,1.340000000000000080,6.750000000000000000,2.569999999999999840
