seq_id,bg10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
38896,250250703003,15000US250250703003,6388,2014-18,1034,283,717,224,717,224,699,220,18,28,0,12,317,148,69.340000000000003,10.44999999999999929,100.000000000000000,31.23999999999999844,97.489999999999995,3.720000000000000195,2.50999999999999979,3.83000000000000007,0.000000000000000000,1.66999999999999993,30.66000000000000014,11.59999999999999964
38897,250250703004,15000US250250703004,6389,2014-18,1303,236,1126,219,1126,219,1117,219,9,16,0,12,177,81,86.420000000000002,6.12000000000000011,100.000000000000000,19.44999999999999929,99.200000000000003,2.450000000000000178,0.80000000000000004,1.40999999999999992,0.000000000000000000,1.07000000000000006,13.58000000000000007,5.70999999999999996
38898,250250704021,15000US250250704021,6390,2014-18,2227,162,1224,137,1224,137,1128,126,96,40,0,12,1003,128,54.960000000000001,4.67999999999999972,100.000000000000000,11.18999999999999950,92.159999999999997,14.570000000000000284,7.83999999999999986,3.14999999999999991,0.000000000000000000,0.97999999999999998,45.03999999999999915,4.71999999999999975
38899,250250705001,15000US250250705001,6391,2014-18,1747,310,1502,300,1502,300,1444,289,58,69,0,12,245,144,85.980000000000004,7.87999999999999989,100.000000000000000,19.96999999999999886,96.140000000000001,1.219999999999999973,3.85999999999999988,4.53000000000000025,0.000000000000000000,0.80000000000000004,14.01999999999999957,7.86000000000000032
38900,250250705002,15000US250250705002,6392,2014-18,576,207,195,143,195,143,195,143,0,12,0,12,381,161,33.850000000000001,21.64000000000000057,100.000000000000000,73.32999999999999829,100.000000000000000,73.329999999999998295,0.00000000000000000,6.15000000000000036,0.000000000000000000,6.15000000000000036,66.15000000000000568,14.69999999999999929
38901,250250705003,15000US250250705003,6393,2014-18,1689,272,1409,236,1409,236,1326,236,83,69,0,12,280,121,83.420000000000002,3.83999999999999986,100.000000000000000,16.75000000000000000,94.109999999999999,5.660000000000000142,5.88999999999999968,4.79999999999999982,0.000000000000000000,0.84999999999999998,16.57999999999999829,6.65000000000000036
38902,250250705004,15000US250250705004,6394,2014-18,998,273,727,259,727,259,613,227,114,69,0,12,271,146,72.849999999999994,16.62999999999999901,100.000000000000000,35.63000000000000256,84.319999999999993,8.519999999999999574,15.67999999999999972,7.66999999999999993,0.000000000000000000,1.64999999999999991,27.14999999999999858,12.59999999999999964
38903,250250706001,15000US250250706001,6395,2014-18,1054,206,781,176,781,176,761,179,20,21,0,12,273,88,74.099999999999994,8.31000000000000050,100.000000000000000,22.53999999999999915,97.439999999999998,6.570000000000000284,2.56000000000000005,2.62999999999999989,0.000000000000000000,1.54000000000000004,25.89999999999999858,6.63999999999999968
38904,250250706002,15000US250250706002,6396,2014-18,1103,168,920,155,920,155,911,154,9,14,0,12,183,58,83.409999999999997,6.00999999999999979,100.000000000000000,16.85000000000000142,99.019999999999996,1.370000000000000107,0.97999999999999998,1.51000000000000001,0.000000000000000000,1.30000000000000004,16.58999999999999986,4.61000000000000032
38905,250250707001,15000US250250707001,6397,2014-18,1182,223,906,208,906,208,776,203,130,59,0,12,276,95,76.650000000000006,10.02999999999999936,100.000000000000000,22.96000000000000085,85.650000000000006,10.740000000000000213,14.34999999999999964,5.62000000000000011,0.000000000000000000,1.32000000000000006,23.35000000000000142,6.71999999999999975
38906,250250707002,15000US250250707002,6398,2014-18,1279,221,874,175,874,175,844,169,30,32,0,12,405,150,68.329999999999998,6.91000000000000014,100.000000000000000,20.01999999999999957,96.569999999999993,0.170000000000000012,3.43000000000000016,3.60000000000000009,0.000000000000000000,1.37000000000000011,31.67000000000000171,10.36999999999999922
38907,250250708001,15000US250250708001,6399,2014-18,1572,389,1213,328,1213,328,1149,322,64,84,0,12,359,147,77.159999999999997,8.41000000000000014,100.000000000000000,27.03999999999999915,94.719999999999999,6.969999999999999751,5.28000000000000025,6.78000000000000025,0.000000000000000000,0.98999999999999999,22.83999999999999986,7.45000000000000018
38908,250250708002,15000US250250708002,6400,2014-18,976,258,761,263,761,263,727,267,34,38,0,12,215,158,77.969999999999999,17.35999999999999943,100.000000000000000,34.56000000000000227,95.530000000000001,11.869999999999999218,4.46999999999999975,4.75000000000000000,0.000000000000000000,1.58000000000000007,22.03000000000000114,15.09999999999999964
38909,250250708003,15000US250250708003,6401,2014-18,880,233,782,221,782,221,757,219,25,31,0,12,98,77,88.859999999999999,8.77999999999999936,100.000000000000000,28.26000000000000156,96.799999999999997,5.990000000000000213,3.20000000000000018,3.85999999999999988,0.000000000000000000,1.53000000000000003,11.14000000000000057,8.24000000000000021
38910,250250709001,15000US250250709001,6402,2014-18,1566,246,1238,216,1238,216,1186,209,52,46,0,12,328,123,79.049999999999997,6.00000000000000000,100.000000000000000,17.44999999999999929,95.799999999999997,2.370000000000000107,4.20000000000000018,3.64000000000000012,0.000000000000000000,0.96999999999999997,20.94999999999999929,7.12999999999999989
38911,250250709002,15000US250250709002,6403,2014-18,845,232,556,167,556,167,530,173,26,30,0,12,289,122,65.799999999999997,8.00999999999999979,100.000000000000000,30.03999999999999915,95.319999999999993,12.179999999999999716,4.67999999999999972,5.20999999999999996,0.000000000000000000,2.16000000000000014,34.20000000000000284,10.97000000000000064
38912,250250711011,15000US250250711011,6404,2014-18,1733,342,1051,313,1051,313,1002,316,49,50,0,12,682,205,60.649999999999999,13.52999999999999936,100.000000000000000,29.78000000000000114,95.340000000000003,9.890000000000000568,4.66000000000000014,4.54999999999999982,0.000000000000000000,1.13999999999999990,39.35000000000000142,8.91999999999999993
38913,250250711012,15000US250250711012,6405,2014-18,1224,323,891,254,891,254,853,256,38,30,0,12,333,149,72.790000000000006,7.84999999999999964,100.000000000000000,28.51000000000000156,95.739999999999995,8.980000000000000426,4.25999999999999979,3.14000000000000012,0.000000000000000000,1.35000000000000009,27.21000000000000085,9.83000000000000007
38914,250250711013,15000US250250711013,6406,2014-18,844,263,325,199,325,199,261,126,64,102,0,12,519,202,38.509999999999998,20.30000000000000071,100.000000000000000,61.22999999999999687,80.310000000000002,62.619999999999997442,19.69000000000000128,28.98000000000000043,0.000000000000000000,3.68999999999999995,61.49000000000000199,14.33999999999999986
38915,250250712011,15000US250250712011,6407,2014-18,2001,386,1311,284,1311,284,1099,261,212,171,0,12,690,223,65.519999999999996,6.45999999999999996,100.000000000000000,21.66000000000000014,83.829999999999998,8.160000000000000142,16.17000000000000171,12.56000000000000050,0.000000000000000000,0.92000000000000004,34.47999999999999687,8.93999999999999950
38916,250250712012,15000US250250712012,6408,2014-18,1035,220,568,135,568,135,501,149,67,70,0,12,467,143,54.880000000000003,5.83999999999999986,100.000000000000000,23.76999999999999957,88.200000000000003,15.769999999999999574,11.80000000000000071,12.00000000000000000,0.000000000000000000,2.10999999999999988,45.11999999999999744,9.94999999999999929
38917,250250801001,15000US250250801001,6409,2014-18,1762,318,615,151,615,151,579,142,36,36,0,12,1147,233,34.899999999999999,5.80999999999999961,100.000000000000000,24.55000000000000071,94.150000000000006,32.670000000000001705,5.84999999999999964,5.66999999999999993,0.000000000000000000,1.94999999999999996,65.09999999999999432,6.07000000000000028
38918,250250801002,15000US250250801002,6410,2014-18,471,159,280,118,280,118,259,116,21,19,0,12,191,89,59.450000000000003,15.00000000000000000,100.000000000000000,42.14000000000000057,92.500000000000000,14.029999999999999361,7.50000000000000000,6.00000000000000000,0.000000000000000000,4.29000000000000004,40.54999999999999716,13.02999999999999936
38919,250250803001,15000US250250803001,6411,2014-18,1610,170,1169,178,1169,178,1061,195,108,65,0,12,441,133,72.609999999999999,7.96999999999999975,100.000000000000000,15.23000000000000043,90.760000000000005,9.339999999999999858,9.24000000000000021,5.37999999999999989,0.000000000000000000,1.03000000000000003,27.39000000000000057,7.74000000000000021
38920,250250804011,15000US250250804011,6412,2014-18,1231,241,750,171,750,171,634,142,116,70,0,12,481,157,60.930000000000000,7.12000000000000011,100.000000000000000,22.80000000000000071,84.530000000000001,27.019999999999999574,15.47000000000000064,8.64000000000000057,0.000000000000000000,1.60000000000000009,39.07000000000000028,10.21000000000000085
38921,250250804012,15000US250250804012,6413,2014-18,1142,208,576,143,576,143,543,141,33,40,0,12,566,138,50.439999999999998,8.50999999999999979,100.000000000000000,24.82999999999999829,94.269999999999996,7.169999999999999929,5.73000000000000043,6.79999999999999982,0.000000000000000000,2.08000000000000007,49.56000000000000227,8.02999999999999936
38922,250250805001,15000US250250805001,6414,2014-18,975,186,585,138,585,138,518,135,67,38,0,12,390,128,60.000000000000000,8.33000000000000007,100.000000000000000,23.58999999999999986,88.549999999999997,9.810000000000000497,11.44999999999999929,5.91000000000000014,0.000000000000000000,2.04999999999999982,40.00000000000000000,10.67999999999999972
38923,250250805002,15000US250250805002,6415,2014-18,1418,216,828,176,828,176,731,169,97,55,0,12,590,176,58.390000000000001,8.66000000000000014,100.000000000000000,21.26000000000000156,88.290000000000006,8.029999999999999361,11.71000000000000085,6.16000000000000014,0.000000000000000000,1.44999999999999996,41.60999999999999943,10.66999999999999993
38924,250250806011,15000US250250806011,6416,2014-18,2881,679,1643,389,1643,389,1180,286,463,163,0,12,1238,346,57.030000000000001,1.29000000000000004,100.000000000000000,23.67999999999999972,71.819999999999993,3.720000000000000195,28.17999999999999972,7.33999999999999986,0.000000000000000000,0.72999999999999998,42.96999999999999886,6.45000000000000018
38925,250250806012,15000US250250806012,6417,2014-18,489,95,280,93,280,93,220,76,60,40,0,12,209,68,57.259999999999998,15.42999999999999972,100.000000000000000,33.21000000000000085,78.569999999999993,7.459999999999999964,21.42999999999999972,12.39000000000000057,0.000000000000000000,4.29000000000000004,42.74000000000000199,11.15000000000000036
38926,250250806013,15000US250250806013,6418,2014-18,383,83,165,65,165,65,136,59,29,26,0,12,218,65,43.079999999999998,14.16999999999999993,100.000000000000000,39.39000000000000057,82.420000000000002,14.980000000000000426,17.57999999999999829,14.15000000000000036,0.000000000000000000,7.26999999999999957,56.92000000000000171,11.66000000000000014
38927,250250808011,15000US250250808011,6419,2014-18,2439,500,1235,283,1235,283,953,189,282,178,0,12,1204,327,50.640000000000001,5.17999999999999972,100.000000000000000,22.91000000000000014,77.170000000000002,23.390000000000000568,22.82999999999999829,13.42999999999999972,0.000000000000000000,0.96999999999999997,49.35999999999999943,8.78999999999999915
38928,250250808012,15000US250250808012,6420,2014-18,1637,219,1034,184,1034,184,856,167,178,101,0,12,603,118,63.159999999999997,7.41000000000000014,100.000000000000000,17.78999999999999915,82.790000000000006,6.620000000000000107,17.21000000000000085,9.27999999999999936,0.000000000000000000,1.15999999999999992,36.84000000000000341,5.25999999999999979
38929,250250809001,15000US250250809001,6421,2014-18,1209,257,684,151,684,151,674,153,10,15,0,12,525,219,56.579999999999998,3.37000000000000011,100.000000000000000,22.07999999999999829,98.540000000000006,5.209999999999999964,1.45999999999999996,2.16999999999999993,0.000000000000000000,1.75000000000000000,43.42000000000000171,15.58999999999999986
38930,250250809002,15000US250250809002,6422,2014-18,1496,301,1078,324,1078,324,1021,310,57,51,0,12,418,187,72.060000000000002,16.08999999999999986,100.000000000000000,30.05999999999999872,94.709999999999994,4.080000000000000071,5.29000000000000004,4.45999999999999996,0.000000000000000000,1.11000000000000010,27.94000000000000128,11.16000000000000014
38931,250250809003,15000US250250809003,6423,2014-18,833,225,517,155,517,155,453,132,64,58,0,12,316,155,62.060000000000002,8.07000000000000028,100.000000000000000,29.98000000000000043,87.620000000000005,36.630000000000002558,12.38000000000000078,10.58999999999999986,0.000000000000000000,2.31999999999999984,37.93999999999999773,15.52999999999999936
38932,250250810011,15000US250250810011,6424,2014-18,540,238,283,147,283,147,265,149,18,30,0,12,257,126,52.409999999999997,14.41000000000000014,100.000000000000000,51.93999999999999773,93.640000000000001,20.160000000000000142,6.36000000000000032,10.07000000000000028,0.000000000000000000,4.24000000000000021,47.59000000000000341,10.22000000000000064
38933,250250810012,15000US250250810012,6425,2014-18,2024,391,985,274,985,274,970,279,15,26,0,12,1039,221,48.670000000000002,9.74000000000000021,100.000000000000000,27.82000000000000028,98.480000000000004,7.200000000000000178,1.52000000000000002,2.60999999999999988,0.000000000000000000,1.21999999999999997,51.32999999999999829,4.57000000000000028
38934,250250810013,15000US250250810013,6426,2014-18,687,208,547,178,547,178,519,175,28,35,0,12,140,79,79.620000000000005,9.50000000000000000,100.000000000000000,32.53999999999999915,94.879999999999995,8.380000000000000782,5.12000000000000011,6.17999999999999972,0.000000000000000000,2.18999999999999995,20.37999999999999901,9.69999999999999929
38935,250250810014,15000US250250810014,6427,2014-18,899,220,615,180,615,180,525,143,90,76,0,12,284,131,68.409999999999997,10.98000000000000043,100.000000000000000,29.26999999999999957,85.370000000000005,34.130000000000002558,14.63000000000000078,11.58999999999999986,0.000000000000000000,1.94999999999999996,31.58999999999999986,12.34999999999999964
38936,250250811001,15000US250250811001,6428,2014-18,1171,270,598,156,598,156,517,136,81,68,0,12,573,190,51.070000000000000,6.23000000000000043,100.000000000000000,26.08999999999999986,86.450000000000003,2.930000000000000160,13.55000000000000071,10.81000000000000050,0.000000000000000000,2.00999999999999979,48.92999999999999972,11.66000000000000014
38937,250250811002,15000US250250811002,6429,2014-18,1680,252,802,217,802,217,763,214,39,40,0,12,878,172,47.740000000000002,10.75000000000000000,100.000000000000000,27.05999999999999872,95.140000000000001,7.030000000000000249,4.86000000000000032,4.80999999999999961,0.000000000000000000,1.50000000000000000,52.25999999999999801,6.58999999999999986
38938,250250811003,15000US250250811003,6430,2014-18,1043,236,722,156,722,156,708,150,14,22,0,12,321,193,69.219999999999999,21.66000000000000014,100.000000000000000,21.60999999999999943,98.060000000000002,29.670000000000001705,1.93999999999999995,3.02000000000000002,0.000000000000000000,1.65999999999999992,30.78000000000000114,17.14000000000000057
38939,250250812001,15000US250250812001,6431,2014-18,1421,200,762,170,762,170,629,170,133,82,0,12,659,124,53.619999999999997,9.27999999999999936,100.000000000000000,22.30999999999999872,82.549999999999997,12.589999999999999858,17.44999999999999929,10.02999999999999936,0.000000000000000000,1.57000000000000006,46.38000000000000256,5.79000000000000004
38940,250250812002,15000US250250812002,6432,2014-18,1197,256,812,180,802,179,754,179,48,54,10,15,385,201,67.840000000000003,3.95999999999999996,98.769999999999996,2.56999999999999984,94.010000000000005,7.610000000000000320,5.99000000000000021,6.59999999999999964,1.229999999999999982,1.83000000000000007,32.15999999999999659,15.32000000000000028
38941,250250813001,15000US250250813001,6433,2014-18,1766,523,638,335,638,335,611,326,27,50,0,12,1128,260,36.130000000000003,15.66000000000000014,100.000000000000000,52.50999999999999801,95.769999999999996,9.070000000000000284,4.23000000000000043,7.51999999999999957,0.000000000000000000,1.87999999999999989,63.86999999999999744,23.96999999999999886
38942,250250813002,15000US250250813002,6434,2014-18,1635,424,807,339,807,339,786,340,21,30,0,12,828,225,49.359999999999999,16.30999999999999872,100.000000000000000,42.00999999999999801,97.400000000000006,10.050000000000000711,2.60000000000000009,3.54999999999999982,0.000000000000000000,1.48999999999999999,50.64000000000000057,4.11000000000000032
38943,250250813003,15000US250250813003,6435,2014-18,1122,352,756,343,756,343,559,313,197,127,0,12,366,169,67.379999999999995,22.07999999999999829,100.000000000000000,45.36999999999999744,73.939999999999998,24.260000000000001563,26.05999999999999872,11.92999999999999972,0.000000000000000000,1.59000000000000008,32.61999999999999744,11.05000000000000071
38944,250250814001,15000US250250814001,6436,2014-18,886,189,527,134,527,134,527,134,0,12,0,12,359,111,59.479999999999997,8.23000000000000043,100.000000000000000,25.42999999999999972,100.000000000000000,25.429999999999999716,0.00000000000000000,2.27999999999999980,0.000000000000000000,2.27999999999999980,40.52000000000000313,9.07000000000000028
38945,250250814002,15000US250250814002,6437,2014-18,567,189,439,161,439,161,393,170,46,44,0,12,128,83,77.430000000000007,11.83999999999999986,100.000000000000000,36.67000000000000171,89.519999999999996,20.530000000000001137,10.48000000000000043,9.25999999999999979,0.000000000000000000,2.72999999999999998,22.57000000000000028,12.56000000000000050
38946,250250814003,15000US250250814003,6438,2014-18,1187,245,900,223,900,223,816,217,84,58,0,12,287,113,75.819999999999993,10.39000000000000057,100.000000000000000,24.78000000000000114,90.670000000000002,8.759999999999999787,9.33000000000000007,6.01999999999999957,0.000000000000000000,1.33000000000000007,24.17999999999999972,8.10999999999999943
38947,250250815001,15000US250250815001,6439,2014-18,905,272,640,235,640,235,565,195,75,61,0,12,265,147,70.719999999999999,14.91999999999999993,100.000000000000000,36.71999999999999886,88.280000000000001,44.490000000000001990,11.72000000000000064,8.50000000000000000,0.000000000000000000,1.87999999999999989,29.28000000000000114,13.65000000000000036
38948,250250815002,15000US250250815002,6440,2014-18,1129,201,703,158,703,158,571,130,132,108,0,12,426,101,62.270000000000003,8.53999999999999915,100.000000000000000,22.48000000000000043,81.219999999999999,2.950000000000000178,18.78000000000000114,14.76999999999999957,0.000000000000000000,1.70999999999999996,37.72999999999999687,5.91000000000000014
38949,250250817001,15000US250250817001,6441,2014-18,366,150,221,100,221,100,193,85,28,35,0,12,145,84,60.380000000000003,11.58000000000000007,100.000000000000000,45.25000000000000000,87.329999999999998,55.140000000000000568,12.66999999999999993,14.75999999999999979,0.000000000000000000,5.42999999999999972,39.61999999999999744,16.21999999999999886
38950,250250817002,15000US250250817002,6442,2014-18,645,214,334,132,334,132,304,129,30,30,0,12,311,130,51.780000000000001,11.11999999999999922,100.000000000000000,39.52000000000000313,91.019999999999996,14.060000000000000497,8.98000000000000043,8.25000000000000000,0.000000000000000000,3.58999999999999986,48.21999999999999886,12.25999999999999979
38951,250250817003,15000US250250817003,6443,2014-18,588,236,393,180,393,180,385,178,8,13,0,12,195,102,66.840000000000003,14.75000000000000000,100.000000000000000,45.79999999999999716,97.959999999999994,6.179999999999999716,2.04000000000000004,3.16999999999999993,0.000000000000000000,3.04999999999999982,33.15999999999999659,11.11999999999999922
38952,250250817004,15000US250250817004,6444,2014-18,711,269,425,200,425,200,344,184,81,64,0,12,286,170,59.770000000000003,16.73000000000000043,100.000000000000000,47.06000000000000227,80.939999999999998,20.579999999999998295,19.05999999999999872,12.09999999999999964,0.000000000000000000,2.81999999999999984,40.22999999999999687,18.44000000000000128
38953,250250817005,15000US250250817005,6445,2014-18,1018,366,604,199,604,199,520,197,84,105,0,12,414,290,59.329999999999998,28.92999999999999972,100.000000000000000,32.95000000000000284,86.090000000000003,16.100000000000001421,13.91000000000000014,16.76999999999999957,0.000000000000000000,1.98999999999999999,40.67000000000000171,24.44999999999999929
38954,250250818001,15000US250250818001,6446,2014-18,667,257,449,213,449,213,385,214,64,58,0,12,218,120,67.319999999999993,18.62999999999999901,100.000000000000000,47.43999999999999773,85.750000000000000,24.839999999999999858,14.25000000000000000,11.00999999999999979,0.000000000000000000,2.66999999999999993,32.67999999999999972,12.84999999999999964
38955,250250818002,15000US250250818002,6447,2014-18,1087,244,693,235,693,235,647,209,46,52,0,12,394,154,63.750000000000000,16.19999999999999929,100.000000000000000,33.90999999999999659,93.359999999999999,43.729999999999996874,6.63999999999999968,7.16000000000000014,0.000000000000000000,1.72999999999999998,36.25000000000000000,11.59999999999999964
38956,250250818003,15000US250250818003,6448,2014-18,681,306,461,277,461,277,371,188,90,117,0,12,220,129,67.689999999999998,27.00000000000000000,100.000000000000000,60.09000000000000341,80.480000000000004,63.259999999999998010,19.51999999999999957,22.51000000000000156,0.000000000000000000,2.60000000000000009,32.31000000000000227,12.16999999999999993
38957,250250819001,15000US250250819001,6449,2014-18,794,254,672,262,672,262,619,258,53,58,0,12,122,71,84.629999999999995,18.85999999999999943,100.000000000000000,38.99000000000000199,92.109999999999999,13.570000000000000284,7.88999999999999968,8.06000000000000050,0.000000000000000000,1.79000000000000004,15.36999999999999922,7.46999999999999975
38958,250250819002,15000US250250819002,6450,2014-18,671,163,350,136,350,136,244,123,106,78,0,12,321,116,52.159999999999997,15.82000000000000028,100.000000000000000,38.85999999999999943,69.709999999999994,22.390000000000000568,30.28999999999999915,18.92999999999999972,0.000000000000000000,3.43000000000000016,47.84000000000000341,12.80000000000000071
38959,250250819003,15000US250250819003,6451,2014-18,548,267,340,212,340,212,293,206,47,43,0,12,208,111,62.039999999999999,24.14000000000000057,100.000000000000000,62.35000000000000142,86.180000000000007,27.989999999999998437,13.82000000000000028,9.25000000000000000,0.000000000000000000,3.52999999999999980,37.96000000000000085,8.25999999999999979
38960,250250819004,15000US250250819004,6452,2014-18,674,222,424,193,424,193,377,166,47,46,0,12,250,92,62.909999999999997,19.76000000000000156,100.000000000000000,45.52000000000000313,88.920000000000002,56.310000000000002274,11.08000000000000007,9.59999999999999964,0.000000000000000000,2.83000000000000007,37.09000000000000341,6.08999999999999986
38961,250250820001,15000US250250820001,6453,2014-18,1161,247,742,192,742,192,696,197,46,40,0,12,419,142,63.909999999999997,9.41000000000000014,100.000000000000000,25.87999999999999901,93.799999999999997,10.759999999999999787,6.20000000000000018,5.15000000000000036,0.000000000000000000,1.62000000000000011,36.09000000000000341,9.51999999999999957
38962,250250820002,15000US250250820002,6454,2014-18,460,212,271,127,271,127,251,122,20,22,0,12,189,113,58.909999999999997,5.00999999999999979,100.000000000000000,46.85999999999999943,92.620000000000005,11.939999999999999503,7.37999999999999989,7.33999999999999986,0.000000000000000000,4.42999999999999972,41.09000000000000341,15.65000000000000036
38963,250250820003,15000US250250820003,6455,2014-18,892,266,620,227,620,227,561,228,59,54,0,12,272,109,69.510000000000005,14.75999999999999979,100.000000000000000,36.60999999999999943,90.480000000000004,15.960000000000000853,9.51999999999999957,7.98000000000000043,0.000000000000000000,1.93999999999999995,30.48999999999999844,8.16000000000000014
38964,250250821001,15000US250250821001,6456,2014-18,558,213,389,237,389,237,344,191,45,75,0,12,169,99,69.709999999999994,33.10000000000000142,100.000000000000000,60.92999999999999972,88.430000000000007,72.890000000000000568,11.57000000000000028,17.94999999999999929,0.000000000000000000,3.08000000000000007,30.28999999999999915,13.46000000000000085
38965,250250821002,15000US250250821002,6457,2014-18,1870,468,990,314,990,314,918,297,72,80,0,12,880,439,52.939999999999998,10.32000000000000028,100.000000000000000,31.71999999999999886,92.730000000000004,5.919999999999999929,7.26999999999999957,7.74000000000000021,0.000000000000000000,1.20999999999999996,47.06000000000000227,20.30999999999999872
38966,250250821003,15000US250250821003,6458,2014-18,2095,568,1184,433,1184,433,1020,402,164,118,0,12,911,314,56.520000000000003,13.86999999999999922,100.000000000000000,36.57000000000000028,86.150000000000006,12.660000000000000142,13.84999999999999964,8.58000000000000007,0.000000000000000000,1.01000000000000001,43.47999999999999687,9.25000000000000000
38967,250250901001,15000US250250901001,6459,2014-18,1149,237,737,223,737,223,574,200,163,123,0,12,412,126,64.140000000000001,14.19999999999999929,100.000000000000000,30.26000000000000156,77.879999999999995,13.460000000000000853,22.12000000000000099,15.28999999999999915,0.000000000000000000,1.62999999999999989,35.85999999999999943,8.09999999999999964
38968,250250901002,15000US250250901002,6460,2014-18,606,204,386,150,386,150,370,144,16,26,0,12,220,135,63.700000000000003,12.36999999999999922,100.000000000000000,38.85999999999999943,95.849999999999994,2.049999999999999822,4.15000000000000036,6.54000000000000004,0.000000000000000000,3.10999999999999988,36.29999999999999716,18.62999999999999901
38969,250250901003,15000US250250901003,6461,2014-18,640,211,337,130,337,130,310,118,27,31,0,12,303,146,52.659999999999997,10.55000000000000071,100.000000000000000,38.57999999999999829,91.989999999999995,49.850000000000001421,8.00999999999999979,8.66000000000000014,0.000000000000000000,3.56000000000000005,47.34000000000000341,16.64000000000000057
38970,250250901004,15000US250250901004,6462,2014-18,746,244,604,203,604,203,444,175,160,98,0,12,142,81,80.969999999999999,6.25999999999999979,100.000000000000000,33.60999999999999943,73.510000000000005,15.140000000000000568,26.48999999999999844,13.56000000000000050,0.000000000000000000,1.98999999999999999,19.03000000000000114,8.90000000000000036
38971,250250901005,15000US250250901005,6463,2014-18,632,256,462,192,462,192,363,156,99,62,0,12,170,96,73.099999999999994,6.79000000000000004,100.000000000000000,41.56000000000000227,78.569999999999993,8.599999999999999645,21.42999999999999972,10.03999999999999915,0.000000000000000000,2.60000000000000009,26.89999999999999858,10.58000000000000007
38972,250250902001,15000US250250902001,6464,2014-18,472,118,285,94,285,94,198,66,87,53,0,12,187,67,60.380000000000003,12.99000000000000021,100.000000000000000,32.97999999999999687,69.469999999999999,3.350000000000000089,30.53000000000000114,15.64000000000000057,0.000000000000000000,4.20999999999999996,39.61999999999999744,10.16999999999999993
38973,250250902002,15000US250250902002,6465,2014-18,611,177,291,130,291,130,256,121,35,36,0,12,320,89,47.630000000000003,16.19999999999999929,100.000000000000000,44.67000000000000171,87.969999999999999,13.580000000000000071,12.02999999999999936,11.14000000000000057,0.000000000000000000,4.12000000000000011,52.36999999999999744,21.03000000000000114
38974,250250902003,15000US250250902003,6466,2014-18,860,261,522,187,522,187,462,173,60,45,0,12,338,121,60.700000000000003,11.55000000000000071,100.000000000000000,35.82000000000000028,88.510000000000005,9.650000000000000355,11.49000000000000021,7.57000000000000028,0.000000000000000000,2.29999999999999982,39.29999999999999716,7.45999999999999996
38975,250250903001,15000US250250903001,6467,2014-18,546,179,388,166,388,166,388,166,0,12,0,12,158,77,71.060000000000002,19.53000000000000114,100.000000000000000,42.78000000000000114,100.000000000000000,42.780000000000001137,0.00000000000000000,3.08999999999999986,0.000000000000000000,3.08999999999999986,28.94000000000000128,10.42999999999999972
38976,250250903002,15000US250250903002,6468,2014-18,1229,300,843,247,843,247,714,257,129,72,0,12,386,132,68.590000000000003,11.11999999999999922,100.000000000000000,29.30000000000000071,84.700000000000003,17.710000000000000853,15.30000000000000071,7.26999999999999957,0.000000000000000000,1.41999999999999993,31.41000000000000014,7.51999999999999957
38977,250250903003,15000US250250903003,6469,2014-18,641,183,287,101,287,101,268,103,19,32,0,12,354,122,44.770000000000003,9.21000000000000085,100.000000000000000,35.18999999999999773,93.379999999999995,14.429999999999999716,6.62000000000000011,10.90000000000000036,0.000000000000000000,4.17999999999999972,55.22999999999999687,10.66000000000000014
38978,250250904001,15000US250250904001,6470,2014-18,318,158,185,106,185,106,164,93,21,32,0,12,133,81,58.180000000000000,16.60000000000000142,100.000000000000000,57.29999999999999716,88.650000000000006,71.459999999999993747,11.34999999999999964,16.03000000000000114,0.000000000000000000,6.49000000000000021,41.82000000000000028,14.73000000000000043
38979,250250904002,15000US250250904002,6471,2014-18,1580,583,1077,483,1077,483,1009,480,68,83,0,12,503,181,68.159999999999997,17.37000000000000099,100.000000000000000,44.85000000000000142,93.689999999999998,14.869999999999999218,6.30999999999999961,7.16999999999999993,0.000000000000000000,1.11000000000000010,31.83999999999999986,16.41000000000000014
38980,250250904003,15000US250250904003,6472,2014-18,731,265,607,259,607,259,397,171,210,162,0,12,124,64,83.040000000000006,18.69000000000000128,100.000000000000000,42.67000000000000171,65.400000000000006,3.850000000000000089,34.60000000000000142,22.23000000000000043,0.000000000000000000,1.97999999999999998,16.96000000000000085,6.23000000000000043
38981,250250904004,15000US250250904004,6473,2014-18,673,335,478,246,478,246,462,246,16,27,0,12,195,122,71.030000000000001,9.27999999999999936,100.000000000000000,51.46000000000000085,96.650000000000006,13.199999999999999289,3.35000000000000009,5.37999999999999989,0.000000000000000000,2.50999999999999979,28.96999999999999886,10.98000000000000043
38982,250250906001,15000US250250906001,6474,2014-18,991,268,729,218,729,218,599,174,130,89,0,12,262,88,73.560000000000002,9.39000000000000057,100.000000000000000,29.89999999999999858,82.170000000000002,34.259999999999998010,17.82999999999999829,10.98000000000000043,0.000000000000000000,1.64999999999999991,26.44000000000000128,5.26999999999999957
